time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,distance,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
219.474274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031703,0.040915,0.140396,0.004883,-0.003906,-0.000977,0.000000,0,-230,-408,0
219.484039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031642,0.040920,0.140395,-0.016602,-0.002686,0.002686,0.000000,0,-230,-408,0
219.493805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031337,0.040941,0.140388,-0.013184,0.003174,0.006348,0.000000,0,-230,-408,0
219.503571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031340,0.040939,0.140511,0.017578,-0.003174,0.011719,0.000000,0,-230,-408,0
219.513336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031584,0.040922,0.140517,0.024414,-0.001709,-0.001953,0.000000,0,-230,-408,0
219.530914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031951,0.040959,0.140403,0.021729,0.001953,0.001221,0.000000,0,-230,-408,0
219.540680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032012,0.040955,0.140404,-0.018555,-0.003906,0.003174,0.000000,0,-230,-408,0
219.550446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031768,0.040972,0.140399,-0.018066,-0.003174,0.001221,0.000000,0,-230,-408,0
219.560211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031708,0.040975,0.140459,0.004150,-0.001221,0.006348,0.000000,0,-230,-408,0
219.569977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031769,0.040971,0.140460,0.008545,-0.001709,-0.003906,0.000000,0,-230,-408,0
219.579742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031830,0.040967,0.140462,0.015869,-0.001709,0.000488,0.000000,0,-230,-408,0
219.589508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031952,0.040958,0.140464,0.008545,-0.000732,-0.006592,0.000000,0,-230,-408,0
219.599274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032013,0.040954,0.140465,-0.000977,0.001953,-0.000488,0.000000,0,-230,-408,0
219.609039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031769,0.040971,0.140460,-0.020264,-0.003906,0.010254,0.000000,0,-230,-408,0
219.618805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031771,0.040970,0.140522,0.008057,-0.001709,0.005859,0.000000,0,-230,-408,0
219.628571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031710,0.040974,0.140520,-0.000977,-0.001709,0.000000,0.000000,0,-230,-408,0
219.638336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031771,0.040970,0.140522,0.021240,-0.001221,0.000488,0.000000,0,-230,-408,0
219.648102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031955,0.040957,0.140587,0.026855,-0.001221,-0.005127,0.000000,0,-230,-408,0
219.657867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032014,0.040953,0.140527,-0.009521,-0.001709,-0.005127,0.000000,0,-230,-408,0
219.667633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031832,0.040966,0.140523,-0.008057,0.003174,0.012207,0.000000,0,-230,-408,0
219.677399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031834,0.040964,0.140646,0.005371,0.003174,0.005371,0.000000,0,-230,-408,0
219.687164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031712,0.040973,0.140643,-0.008545,0.000000,-0.006592,0.000000,0,-230,-408,0
219.696930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031834,0.040964,0.140646,0.024414,-0.001709,0.005371,0.000000,0,-230,-408,0
219.706696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032017,0.040951,0.140650,0.027344,0.003174,0.002197,0.000000,0,-230,-408,0
219.720383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032139,0.040943,0.140653,-0.015869,0.002686,-0.005615,0.000000,0,-230,-408,0
219.732086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,0.040897,0.140703,-0.012207,0.002686,0.007568,0.000000,0,-230,-408,0
219.741852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031835,0.040962,0.140703,-0.005859,0.007812,-0.017334,0.000000,0,-230,-408,0
219.751617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031712,0.040971,0.140639,-0.014404,-0.013916,-0.006104,0.000000,0,-230,-408,0
219.761383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031772,0.040967,0.140641,0.005371,0.002686,0.013428,0.000000,0,-230,-408,0
219.771149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031774,0.040966,0.140702,-0.008545,0.003174,0.001221,0.000000,0,-230,-408,0
219.780914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031896,0.040958,0.140705,0.002686,-0.007568,-0.006104,0.000000,0,-230,-408,0
219.790680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031830,0.040901,0.140702,-0.014404,0.009033,-0.001465,0.000000,0,-230,-408,0
219.800446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031774,0.040966,0.140702,-0.014893,0.002686,0.001221,0.000000,0,-230,-408,0
219.810211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031713,0.040971,0.140701,0.002197,-0.012939,-0.000977,0.000000,0,-230,-408,0
219.819977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031769,0.040905,0.140701,0.000488,-0.001221,-0.000488,0.000000,0,-230,-408,0
219.829742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031769,0.040905,0.140701,0.000488,0.008545,-0.006104,0.000000,0,-230,-408,0
219.839508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031894,0.040959,0.140643,0.006348,-0.007568,0.006348,0.000000,0,-230,-408,0
219.849274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031769,0.040905,0.140701,-0.022949,-0.001221,0.004883,0.000000,0,-230,-408,0
219.859039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031774,0.040966,0.140702,-0.000488,0.010010,-0.001953,0.000000,0,-230,-408,0
219.868805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031713,0.040971,0.140701,0.000488,-0.008057,-0.000488,0.000000,0,-230,-408,0
219.878571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031713,0.040971,0.140701,0.000488,-0.001221,0.001221,0.000000,0,-230,-408,0
219.888336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031774,0.040966,0.140702,0.014404,0.002686,-0.007568,0.000000,0,-230,-408,0
219.898102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031835,0.040962,0.140703,0.003174,-0.010254,0.004395,0.000000,0,-230,-408,0
219.907867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031774,0.040966,0.140702,-0.027588,0.002686,0.004883,0.000000,0,-230,-408,0
219.917633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031588,0.040917,0.140758,0.011230,0.003662,0.002686,0.000000,0,-230,-408,0
219.927399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031649,0.040913,0.140760,-0.006836,-0.004395,-0.003418,0.000000,0,-230,-408,0
219.937164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031710,0.040909,0.140761,0.032227,0.000488,-0.000977,0.000000,0,-230,-408,0
219.946930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031835,0.040962,0.140703,-0.008545,-0.001221,-0.001465,0.000000,0,-230,-408,0
219.956696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031774,0.040966,0.140702,-0.004883,-0.004883,0.004883,0.000000,0,-230,-408,0
219.970383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031580,0.040795,0.140817,-0.003174,-0.002197,0.007568,0.000000,0,-230,-408,0
219.983063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031520,0.040799,0.140816,-0.012695,0.002686,-0.008789,0.000000,0,-230,-408,0
219.991852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031517,0.040801,0.140693,0.027344,0.000000,0.008057,0.000000,0,-230,-408,0
220.001617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031762,0.040783,0.140760,0.017578,-0.003174,-0.000977,0.000000,0,-230,-408,0
