time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,distance,FPS_images,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
746.741394,0.027344,-3.777344,-1.015625,0.019999,-0.459999,0.071825,0.055176,-0.020020,-1.257568,0.345947,-0.594482,-0.132568,51.264992,51.200001,6976,8,391,-1154
746.751160,0.027344,-3.777344,-1.015625,0.019999,-0.459999,0.065653,0.055664,-0.019775,-1.257568,0.086182,0.129395,-0.047363,51.264992,51.200001,6972,158,-255,-1142
746.760925,0.027344,-3.796875,-1.015625,0.009998,-0.529999,0.066916,0.055908,-0.018799,-1.257568,-0.086426,0.429443,0.101318,51.264992,51.200001,6973,285,-312,-1128
746.770691,0.027344,-3.796875,-1.015625,0.009998,-0.529999,0.057676,0.056641,-0.019043,-1.257568,-0.005615,-0.062012,0.015137,51.264992,51.200001,6967,230,95,-1093
746.780457,0.027344,-3.796875,-1.015625,0.009998,-0.529999,0.054131,0.056641,-0.019043,-1.257568,0.058594,-0.224121,-0.063232,51.264992,51.200001,6965,220,211,-1071
746.790222,0.027344,-3.808594,-1.015625,0.009998,-0.439999,0.062874,0.056396,-0.018555,-1.257568,0.074463,-0.075195,-0.032959,51.264992,51.200001,6971,217,-134,-1081
746.799988,0.027344,-3.808594,-1.015625,0.009998,-0.439999,0.065578,0.055664,-0.017090,-1.257324,-0.177002,0.409180,0.046143,51.264992,51.200001,6973,418,-615,-1106
746.809753,0.027344,-3.808594,-1.015625,0.009998,-0.439999,0.064499,0.055176,-0.014893,-1.257324,-0.178955,0.376709,0.062012,51.264992,51.200001,6971,382,-547,-667
746.819519,0.027344,-3.828125,-1.015625,0.009998,-0.529999,0.068609,0.056152,-0.015137,-1.257324,0.202148,-0.278076,0.009277,51.264992,51.200001,6974,147,257,405
746.829285,0.027344,-3.828125,-1.011719,0.009998,-0.529999,0.085127,0.057373,-0.015137,-1.256836,0.268799,-0.107666,0.062988,51.264992,51.200001,6987,63,105,1363
746.839050,0.027344,-3.828125,-1.011719,0.009998,-0.529999,0.091669,0.057861,-0.014404,-1.254150,-0.107666,0.295898,0.343018,51.264992,51.200001,6992,322,-288,2033
746.848816,0.027344,-3.828125,-1.011719,0.009998,-0.529999,0.080059,0.056885,-0.013916,-1.249756,-0.182861,0.150635,0.567383,51.264992,51.200001,6983,461,-209,2403
746.858582,0.027344,-3.839844,-1.011719,0.039999,-0.449999,0.078362,0.055664,-0.013428,-1.244141,0.077637,-0.015137,0.595215,51.264992,51.200001,6981,275,-220,2570
746.868347,0.027344,-3.839844,-1.011719,0.039999,-0.449999,0.083693,0.053955,-0.012695,-1.237549,-0.267822,0.010498,0.713867,51.264992,51.200001,6984,552,-267,2545
746.878113,0.027344,-3.839844,-1.011719,0.039999,-0.449999,0.067432,0.054688,-0.011475,-1.230225,0.264404,0.331055,0.749512,51.264992,51.200001,6974,110,-607,2403
746.887878,0.027344,-3.859375,-1.011719,0.000000,-0.480000,0.083101,0.056641,-0.010986,-1.222900,0.212891,-0.146973,0.696289,51.264992,51.200001,6984,116,-146,2208
746.897644,0.027344,-3.859375,-1.011719,0.000000,-0.480000,0.076511,0.060059,-0.011475,-1.215820,0.469482,0.013184,0.761719,51.264992,51.200001,6982,-171,-248,1907
746.907410,0.027344,-3.859375,-1.011719,0.000000,-0.480000,0.081821,0.060791,-0.010986,-1.208008,-0.117432,0.125244,0.799561,51.264992,51.200001,6985,227,-290,1522
746.917175,0.027344,-3.859375,-1.007812,0.000000,-0.480000,0.087679,0.061035,-0.012939,-1.200684,0.253418,-0.409912,0.682373,51.264992,51.200001,6991,53,197,1079
746.926941,0.039062,-3.878906,-1.007812,0.070000,-0.499998,0.095188,0.059814,-0.013184,-1.193604,-0.314697,0.278809,0.735107,51.264992,51.200001,6996,428,-327,554
746.936707,0.039062,-3.878906,-1.003906,0.070000,-0.499998,0.091183,0.059082,-0.013916,-1.187500,-0.084961,-0.165283,0.596680,51.264992,51.200001,6995,293,54,55
746.946472,0.039062,-3.878906,-1.003906,0.070000,-0.499998,0.097130,0.060059,-0.014404,-1.182617,0.223633,0.139404,0.464355,51.264992,51.200001,6999,18,-224,-364
746.956238,0.039062,-3.886719,-1.003906,0.000000,-0.409998,0.104368,0.060791,-0.013672,-1.177734,-0.101807,0.321533,0.534424,51.264992,51.200001,7004,222,-670,-780
746.966003,0.039062,-3.886719,-1.003906,0.000000,-0.409998,0.100197,0.062012,-0.014404,-1.174072,0.182617,-0.291260,0.339844,51.264992,51.200001,7002,-3,-103,-1125
746.975769,0.039062,-3.886719,-1.003906,0.000000,-0.409998,0.111904,0.061768,-0.013916,-1.170898,-0.030029,0.011963,0.246094,51.264992,51.200001,7010,146,-323,-1396
746.985535,0.039062,-3.886719,-1.000000,0.000000,-0.409998,0.114925,0.059326,-0.013672,-1.168213,-0.388184,0.166748,0.297119,51.264992,51.200001,7013,514,-508,-1714
746.995300,0.039062,-3.906250,-1.000000,0.039999,-0.519999,0.107590,0.057129,-0.014648,-1.166260,-0.216309,-0.196045,0.179688,51.264992,51.200001,7008,495,122,-1994
747.005066,0.039062,-3.906250,-1.000000,0.039999,-0.519999,0.097090,0.055908,-0.015381,-1.165039,0.027344,0.038086,0.097656,51.264992,51.200001,7000,345,-81,-2197
747.014832,0.039062,-3.906250,-1.000000,0.039999,-0.519999,0.103727,0.055176,-0.016113,-1.164307,0.006104,0.002441,0.113525,51.264992,51.200001,7006,334,-35,-2376
747.024597,0.039062,-3.929688,-1.000000,0.059999,-0.499998,0.102200,0.055176,-0.016602,-1.164062,-0.059326,0.123535,-0.015381,51.264992,51.200001,7005,314,-141,-2479
747.034363,0.039062,-3.929688,-1.000000,0.059999,-0.499998,0.105839,0.055664,-0.016602,-1.164307,0.045166,-0.201416,-0.043701,51.264992,51.200001,7007,232,120,-2519
747.044128,0.039062,-3.929688,-0.996094,0.059999,-0.499998,0.102543,0.055664,-0.016113,-1.164795,-0.032227,-0.164062,-0.105469,51.264992,51.200001,7007,304,87,-2515
747.053894,0.039062,-3.929688,-0.996094,0.059999,-0.499998,0.097660,0.055664,-0.015381,-1.165283,0.033447,0.121826,-0.039307,51.264992,51.200001,7003,282,-155,-2500
747.063660,0.046875,-3.937500,-1.000000,0.059999,-0.379999,0.084635,0.055664,-0.014160,-1.166016,-0.141357,0.319336,-0.027100,51.264992,51.200001,6993,324,-585,-1561
747.073425,0.046875,-3.937500,-1.000000,0.059999,-0.379999,0.086866,0.055664,-0.013428,-1.166992,0.008301,0.232178,-0.048340,51.264992,51.200001,6993,238,-502,-384
747.083191,0.046875,-3.937500,-1.000000,0.059999,-0.379999,0.079269,0.055176,-0.012939,-1.166260,-0.099121,0.099121,0.176514,51.264992,51.200001,6989,325,-416,615
747.092957,0.046875,-3.949219,-1.000000,0.029999,-0.409998,0.054993,0.055176,-0.013428,-1.163818,0.047852,-0.348145,0.302490,51.264992,51.200001,6973,288,51,1310
747.102722,0.046875,-3.949219,-1.000000,0.029999,-0.409998,0.052597,0.054443,-0.014648,-1.159668,0.208740,-0.374756,0.363281,51.264992,51.200001,6971,220,121,1754
747.112488,0.046875,-3.949219,-1.000000,0.029999,-0.409998,0.058405,0.052246,-0.015625,-1.154297,-0.414307,0.057617,0.664795,51.264992,51.200001,6974,703,-254,1989
747.122314,0.046875,-3.949219,-1.000000,0.029999,-0.409998,0.041334,0.051025,-0.016602,-1.147217,-0.038086,0.024170,0.793701,51.264992,51.200001,6963,478,-247,1978
747.132019,0.046875,-3.968750,-1.000000,0.080000,-0.480000,0.040039,0.051758,-0.018311,-1.139893,0.271240,-0.249756,0.684570,51.765373,51.200001,6962,180,231,1835
747.141785,0.046875,-3.968750,-1.000000,0.080000,-0.480000,0.038012,0.053467,-0.020264,-1.132812,0.324463,-0.293457,0.740479,51.765373,51.200001,6962,59,327,1619
747.151550,0.046875,-3.968750,-1.000000,0.080000,-0.480000,0.040552,0.055664,-0.020752,-1.125000,0.314697,0.232178,0.821777,51.765373,51.200001,6964,-10,-152,1309
747.161316,0.046875,-3.968750,-1.000000,0.080000,-0.480000,0.057465,0.056641,-0.021240,-1.117188,-0.084473,-0.112549,0.787354,51.765373,51.200001,6975,250,146,913
747.171082,0.046875,-3.988281,-1.000000,0.089998,-0.539999,0.061876,0.056885,-0.021240,-1.110840,-0.053711,-0.086914,0.743164,51.765373,51.200001,6979,339,280,456
747.180847,0.046875,-3.988281,-1.000000,0.089998,-0.539999,0.049595,0.055908,-0.019531,-1.102783,-0.143066,0.318359,0.658936,51.765373,51.200001,6971,486,-119,-3
747.190613,0.046875,-4.000000,-1.000000,0.029999,-0.349998,0.042986,0.055420,-0.019043,-1.096436,0.138184,-0.455811,0.542969,51.765373,51.200001,6966,263,120,-477
747.200378,0.046875,-4.000000,-1.000000,0.029999,-0.349998,0.044374,0.055908,-0.017578,-1.091064,0.207275,0.260742,0.480713,51.765373,51.200001,6967,181,-500,-897
747.210144,0.046875,-4.000000,-1.000000,0.029999,-0.349998,0.043941,0.056152,-0.014648,-1.086182,-0.180420,0.789307,0.528076,51.765373,51.200001,6966,398,-1056,-1307
747.219910,0.046875,-4.000000,-1.000000,0.029999,-0.349998,0.043394,0.057373,-0.014404,-1.082275,0.137695,-0.292969,0.404785,51.765373,51.200001,6966,150,-81,-1668
747.229675,0.046875,-4.007812,-1.000000,0.109999,-0.480000,0.047234,0.058594,-0.015137,-1.079102,0.307861,-0.460449,0.165771,51.765373,51.200001,6968,-6,514,-1990
747.239441,0.046875,-4.007812,-1.000000,0.109999,-0.480000,0.045830,0.058350,-0.015137,-1.076172,-0.176025,0.272949,0.254150,51.765373,51.200001,6968,367,-138,-2342
747.249207,0.046875,-4.007812,-1.000000,0.109999,-0.480000,0.050711,0.057617,-0.015625,-1.073730,-0.173340,0.063477,0.281250,51.765373,51.200001,6971,400,57,-2680
747.258972,0.058594,-4.027344,-1.000000,0.059999,-0.389999,0.031631,0.057129,-0.016602,-1.072754,-0.078125,-0.063965,0.059814,51.765373,51.200001,6959,363,-9,-2872
747.268738,0.058594,-4.027344,-1.000000,0.059999,-0.389999,0.018320,0.057129,-0.016602,-1.072510,0.088135,-0.155029,0.000244,51.765373,51.200001,6950,232,59,-2957
747.278503,0.058594,-4.027344,-1.000000,0.059999,-0.389999,0.023043,0.057617,-0.016113,-1.072266,0.240234,-0.082764,-0.094727,51.765373,51.200001,6953,82,-31,-2970
747.288269,0.058594,-4.027344,-1.000000,0.059999,-0.389999,0.032040,0.058350,-0.015137,-1.072754,0.080566,0.090576,-0.037354,51.765373,51.200001,6960,148,-219,-2935
747.298035,0.058594,-4.039062,-1.003906,0.070000,-0.409998,0.030527,0.059082,-0.014648,-1.073486,-0.012695,0.095215,-0.061768,51.765373,51.200001,6956,207,-169,-2852
747.307800,0.058594,-4.039062,-1.003906,0.070000,-0.409998,0.028234,0.059082,-0.014160,-1.074463,-0.100098,0.047363,-0.076660,51.765373,51.200001,6954,302,-139,-2542
747.317566,0.058594,-4.039062,-1.003906,0.070000,-0.409998,0.027977,0.058838,-0.014160,-1.075195,-0.163818,-0.191162,-0.104736,51.765373,51.200001,6954,378,82,-1358
747.327332,0.058594,-4.039062,-1.003906,0.070000,-0.409998,0.020567,0.057861,-0.014404,-1.075684,-0.056396,-0.108643,0.015137,51.765373,51.200001,6948,337,35,-259
747.337097,0.066406,-4.058594,-1.000000,0.109999,-0.429998,0.024733,0.057861,-0.013672,-1.073975,0.040771,-0.053955,0.252441,51.765373,51.200001,6955,231,96,617
747.346863,0.066406,-4.058594,-1.000000,0.109999,-0.429998,0.016565,0.057373,-0.012939,-1.070312,-0.015869,0.378418,0.441895,51.765373,51.200001,6948,256,-335,1177
747.356628,0.066406,-4.058594,-1.000000,0.109999,-0.429998,0.012823,0.056641,-0.012207,-1.065430,-0.116943,0.203857,0.541504,51.765373,51.200001,6946,332,-199,1486
747.366394,0.066406,-4.058594,-1.000000,0.109999,-0.429998,0.022377,0.056152,-0.011719,-1.059326,0.111572,-0.272217,0.611084,51.765373,51.200001,6952,185,205,1625
747.376160,0.066406,-4.066406,-1.000000,0.099998,-0.400000,0.013756,0.055908,-0.010010,-1.052246,-0.106445,0.599854,0.803711,51.765373,51.200001,6946,342,-730,1581
747.385925,0.066406,-4.066406,-1.000000,0.099998,-0.400000,0.008076,0.055908,-0.008545,-1.044678,-0.152588,0.208740,0.804932,51.765373,51.200001,6942,349,-404,1396
747.395691,0.066406,-4.078125,-1.000000,0.070000,-0.439999,0.014467,0.056885,-0.008789,-1.037354,0.438232,-0.317383,0.663818,51.765373,51.200001,6947,-17,151,1173
747.405457,0.066406,-4.078125,-1.000000,0.070000,-0.439999,0.010706,0.057373,-0.007812,-1.029541,-0.165527,0.427246,0.839844,51.765373,51.200001,6944,366,-520,815
747.415222,0.066406,-4.078125,-1.000000,0.070000,-0.439999,0.011551,0.057129,-0.008545,-1.021729,0.069580,-0.267822,0.762695,51.765373,51.200001,6944,240,152,382
747.424988,0.066406,-4.078125,-1.000000,0.070000,-0.439999,0.021576,0.057129,-0.009521,-1.015137,0.091309,-0.094482,0.654297,51.765373,51.200001,6952,253,33,-34
747.434753,0.078125,-4.097656,-1.000000,0.099998,-0.400000,-0.002153,0.056641,-0.009521,-1.008301,-0.188965,0.234131,0.712891,51.765373,51.200001,6936,376,-291,-522
747.444519,0.078125,-4.097656,-1.000000,0.099998,-0.400000,0.006081,0.057861,-0.010498,-1.002441,0.320068,-0.165283,0.530762,51.765373,51.200001,6941,-9,86,-977
747.454285,0.078125,-4.097656,-1.000000,0.099998,-0.400000,0.003624,0.058594,-0.010498,-0.998535,0.392578,-0.121094,0.444092,51.765373,51.200001,6941,-115,49,-1376
747.464050,0.078125,-4.109375,-1.003906,0.119999,-0.339998,0.010714,0.058594,-0.010010,-0.993164,-0.144775,0.123047,0.440430,51.765373,51.200001,6943,162,-276,-1775
747.473816,0.078125,-4.109375,-1.003906,0.119999,-0.339998,0.005968,0.058594,-0.010498,-0.989502,0.044922,-0.117188,0.335938,51.765373,51.200001,6938,80,-50,-2153
747.483582,0.078125,-4.109375,-1.003906,0.119999,-0.339998,0.003126,0.056885,-0.010254,-0.986328,-0.166504,0.129395,0.312012,51.765373,51.200001,6936,302,-280,-2503
747.493347,0.078125,-4.109375,-1.003906,0.119999,-0.339998,-0.003958,0.054688,-0.010010,-0.984131,-0.170166,0.166016,0.180664,51.765373,51.200001,6930,367,-323,-2762
747.503113,0.078125,-4.117188,-1.003906,0.080000,-0.389999,0.006733,0.052979,-0.010010,-0.982910,-0.147461,0.092773,0.142334,51.765373,51.200001,6937,460,-210,-2945
747.512878,0.078125,-4.117188,-1.003906,0.080000,-0.389999,-0.000423,0.052002,-0.010498,-0.981934,-0.109131,-0.155029,0.072754,51.765373,51.200001,6932,401,21,-3096
747.522644,0.078125,-4.117188,-1.003906,0.080000,-0.389999,0.010126,0.052490,-0.011475,-0.981689,0.165283,-0.374756,-0.054932,51.765373,51.200001,6939,158,246,-3177
747.532410,0.089844,-4.136719,-1.003906,0.139999,-0.409998,0.016129,0.052002,-0.011230,-0.981934,-0.197266,-0.039551,-0.042480,51.765373,51.200001,6943,361,77,-3178
747.543152,0.089844,-4.136719,-1.003906,0.139999,-0.409998,0.019154,0.051758,-0.011230,-0.981934,0.049805,-0.097656,-0.004883,51.765373,51.200001,6944,220,120,-3182
747.551941,0.089844,-4.136719,-1.003906,0.139999,-0.409998,0.008499,0.051025,-0.010254,-0.982422,-0.232422,0.245361,-0.008057,51.765373,51.200001,6938,422,-159,-3187
747.561707,0.089844,-4.148438,-1.003906,0.119999,-0.329998,0.003746,0.050537,-0.009033,-0.983398,0.028564,0.167236,-0.083984,51.765373,51.200001,6935,237,-319,-2434
747.571472,0.089844,-4.148438,-1.003906,0.119999,-0.329998,-0.004812,0.050293,-0.007568,-0.984131,-0.152588,0.415771,-0.025146,51.765373,51.200001,6928,353,-571,-1235
747.581238,0.089844,-4.148438,-1.003906,0.119999,-0.329998,-0.014894,0.050049,-0.006104,-0.983887,0.019287,0.087402,0.122559,51.765373,51.200001,6922,247,-319,-185
747.591003,0.089844,-4.148438,-1.003906,0.119999,-0.329998,-0.034000,0.049805,-0.004639,-0.981689,-0.105957,0.124023,0.290771,51.765373,51.200001,6909,328,-389,602
747.600769,0.097656,-4.156250,-1.003906,0.099998,-0.349998,-0.034582,0.049072,-0.003906,-0.977539,0.093018,0.014160,0.452148,51.765373,51.200001,6908,280,-277,1093
747.610535,0.097656,-4.156250,-1.003906,0.099998,-0.349998,-0.020063,0.048096,-0.003174,-0.972168,0.056641,-0.052246,0.568604,51.765373,51.200001,6917,334,-232,1334
747.620300,0.097656,-4.156250,-1.003906,0.099998,-0.349998,-0.015987,0.046875,-0.002930,-0.965332,-0.167480,0.079346,0.711670,51.765373,51.200001,6920,463,-387,1380
747.630066,0.097656,-4.167969,-1.007812,0.089998,-0.339998,-0.026571,0.048096,-0.002441,-0.958252,0.257812,0.376221,0.790527,51.765373,51.200001,6911,109,-680,1302
747.639832,0.097656,-4.167969,-1.007812,0.089998,-0.339998,-0.023788,0.050537,-0.002197,-0.950684,0.218506,-0.033691,0.786133,51.765373,51.200001,6914,43,-328,1101
747.649597,0.097656,-4.167969,-1.007812,0.089998,-0.339998,-0.015167,0.053223,-0.003906,-0.942871,0.594238,-0.584961,0.686768,51.765373,51.200001,6921,-265,192,803
747.659363,0.097656,-4.167969,-1.007812,0.089998,-0.339998,-0.017653,0.054443,-0.004639,-0.935303,-0.027100,0.247070,0.776611,51.765373,51.200001,6919,174,-530,419
747.669128,0.109375,-4.179688,-1.007812,0.129999,-0.329998,-0.022141,0.052979,-0.005615,-0.927490,-0.333008,-0.124268,0.827148,51.765373,51.200001,6916,430,-138,-59
747.678894,0.109375,-4.179688,-1.007812,0.129999,-0.329998,-0.020082,0.052246,-0.007812,-0.920898,0.116943,-0.371094,0.630371,51.765373,51.200001,6917,189,147,-511
747.688660,0.109375,-4.179688,-1.007812,0.129999,-0.329998,-0.016468,0.050781,-0.008545,-0.914551,-0.153320,0.125732,0.619141,51.765373,51.200001,6919,361,-240,-951
747.698425,0.109375,-4.187500,-1.007812,0.150000,-0.359999,-0.025524,0.050537,-0.009766,-0.908936,-0.012207,-0.097656,0.560547,51.765373,51.200001,6914,238,15,-1382
747.708191,0.109375,-4.187500,-1.007812,0.150000,-0.359999,-0.028599,0.051270,-0.010254,-0.904297,0.202637,-0.083740,0.409912,51.765373,51.200001,6912,34,-20,-1769
747.717957,0.109375,-4.187500,-1.007812,0.150000,-0.359999,-0.016102,0.051025,-0.010498,-0.900391,-0.056396,0.011475,0.387207,51.765373,51.200001,6920,213,-108,-2145
747.727722,0.109375,-4.187500,-1.007812,0.150000,-0.359999,-0.011654,0.049561,-0.010254,-0.896973,-0.313965,0.104492,0.325928,51.765373,51.200001,6922,464,-194,-2495
747.737488,0.109375,-4.199219,-1.007812,0.080000,-0.279999,-0.024403,0.047119,-0.009277,-0.894043,-0.348389,0.181641,0.268555,51.765373,51.200001,6912,563,-480,-2797
747.747253,0.109375,-4.199219,-1.007812,0.080000,-0.279999,-0.032072,0.045898,-0.009277,-0.892090,0.071533,-0.248291,0.139160,51.765373,51.200001,6906,302,-88,-3038
747.757019,0.109375,-4.199219,-1.007812,0.080000,-0.279999,-0.031605,0.045410,-0.008545,-0.891113,0.101318,0.162354,0.052002,51.765373,51.200001,6907,270,-478,-3177
747.766785,0.109375,-4.207031,-1.007812,0.119999,-0.299999,-0.024364,0.045166,-0.008301,-0.890381,0.063232,0.152344,0.088623,51.765373,51.200001,6912,242,-362,-3256
747.776550,0.109375,-4.207031,-1.007812,0.119999,-0.299999,-0.026867,0.045166,-0.008789,-0.890137,0.006836,0.162842,0.020996,51.765373,51.200001,6910,273,-341,-3321
747.786316,0.109375,-4.207031,-1.007812,0.119999,-0.299999,-0.026829,0.044922,-0.009277,-0.890137,0.033203,-0.062012,-0.026123,51.765373,51.200001,6910,279,-152,-3354
747.796082,0.109375,-4.207031,-1.007812,0.119999,-0.299999,-0.033884,0.044678,-0.010498,-0.890625,-0.005859,-0.169922,-0.087891,51.765373,51.200001,6906,327,-10,-3317
747.805847,0.117188,-4.218750,-1.007812,0.089998,-0.289999,-0.027832,0.044922,-0.010986,-0.891357,0.144043,-0.159912,-0.074463,51.765373,51.200001,6910,244,-69,-3273
747.815613,0.117188,-4.218750,-1.007812,0.089998,-0.289999,-0.039904,0.045654,-0.010986,-0.892090,0.167480,-0.085938,-0.147461,51.765373,51.200001,6902,196,-161,-2095
747.825378,0.117188,-4.218750,-1.007812,0.089998,-0.289999,-0.037428,0.046143,-0.011230,-0.892822,0.176514,-0.004883,-0.030762,51.765373,51.200001,6904,181,-219,-940
747.835144,0.128906,-4.238281,-1.007812,0.179998,-0.329998,-0.031784,0.046631,-0.011475,-0.891846,-0.010498,0.068115,0.248291,51.765373,51.040497,6908,253,-54,9
747.844910,0.128906,-4.238281,-1.007812,0.179998,-0.329998,-0.037609,0.046875,-0.011475,-0.888184,-0.144775,0.271484,0.459473,51.765373,51.040497,6904,365,-306,596
747.854675,0.128906,-4.238281,-1.007812,0.179998,-0.329998,-0.041779,0.045410,-0.011719,-0.883301,-0.284668,-0.054932,0.557861,51.765373,51.360500,6900,533,13,926
747.864441,0.128906,-4.238281,-1.007812,0.070000,-0.230000,-0.058792,0.044434,-0.011475,-0.877686,-0.002686,0.094727,0.648438,51.765373,51.360500,6889,418,-435,1101
747.874207,0.128906,-4.238281,-1.007812,0.070000,-0.230000,-0.053318,0.044434,-0.009521,-0.870605,0.057373,0.333252,0.721191,51.765373,51.200001,6893,327,-725,1084
747.883972,0.128906,-4.238281,-1.007812,0.070000,-0.230000,-0.045139,0.045898,-0.009033,-0.863525,0.186035,-0.127441,0.722900,51.765373,51.200001,6899,132,-319,949
747.893738,0.128906,-4.238281,-1.011719,0.070000,-0.230000,-0.046822,0.048828,-0.008301,-0.855957,0.324951,0.215088,0.799072,51.765373,51.200001,6896,-78,-630,759
747.903503,0.128906,-4.250000,-1.007812,0.080000,-0.279999,-0.043730,0.050781,-0.008057,-0.848389,-0.057373,0.263428,0.867188,51.765373,51.200001,6902,195,-572,460
747.913269,0.128906,-4.250000,-1.011719,0.080000,-0.279999,-0.042242,0.051514,-0.009033,-0.842041,-0.232910,-0.027832,0.870850,51.765373,51.200001,6900,384,-285,8
747.923035,0.128906,-4.250000,-1.011719,0.080000,-0.279999,-0.037622,0.051514,-0.012695,-0.833740,-0.047363,-0.014648,0.685547,51.765373,51.200001,6903,345,-204,-471
747.932800,0.136719,-4.257812,-1.007812,0.139999,-0.249998,-0.033405,0.049805,-0.013428,-0.826660,-0.356445,0.160889,0.765381,51.765373,51.200001,6907,505,-315,-974
747.942566,0.136719,-4.257812,-1.007812,0.139999,-0.249998,-0.047216,0.049805,-0.015381,-0.820801,0.222168,-0.427979,0.575439,51.765373,51.200001,6899,74,242,-1445
747.952332,0.136719,-4.257812,-1.011719,0.139999,-0.249998,-0.039965,0.051514,-0.016846,-0.815918,0.366943,-0.102295,0.397705,51.765373,51.200001,6902,-149,-19,-1843
747.962097,0.136719,-4.257812,-1.011719,0.139999,-0.249998,-0.032953,0.053467,-0.016846,-0.811523,0.025635,0.117676,0.455811,51.765373,51.200001,6907,-5,-244,-2225
747.971863,0.136719,-4.269531,-1.007812,0.059999,-0.139999,-0.042767,0.054443,-0.017334,-0.807861,-0.047363,-0.063477,0.369629,51.765373,51.200001,6903,4,-388,-2564
747.981628,0.136719,-4.269531,-1.011719,0.059999,-0.139999,-0.059801,0.053467,-0.017578,-0.804688,-0.111816,-0.040771,0.266357,51.765373,51.200001,6889,131,-406,-2870
747.991394,0.136719,-4.269531,-1.011719,0.059999,-0.139999,-0.057089,0.051514,-0.017822,-0.802490,-0.169189,-0.045898,0.217285,51.765373,51.200001,6890,260,-404,-3134
748.001160,0.136719,-4.277344,-1.011719,0.160000,-0.299999,-0.061096,0.049316,-0.017822,-0.800781,-0.215576,0.190674,0.161621,51.765373,51.200001,6887,388,-215,-3321
748.010925,0.136719,-4.277344,-1.011719,0.160000,-0.299999,-0.057375,0.047852,-0.018799,-0.799805,-0.126709,0.095215,0.110840,51.765373,51.200001,6889,300,-85,-3444
748.020691,0.136719,-4.277344,-1.011719,0.160000,-0.299999,-0.056543,0.047607,-0.019775,-0.799561,-0.006836,-0.118408,0.027344,51.765373,51.200001,6890,159,103,-3514
748.030457,0.136719,-4.277344,-1.011719,0.160000,-0.299999,-0.060364,0.047607,-0.020264,-0.799316,-0.022949,-0.142822,-0.005859,51.765373,51.200001,6888,142,152,-3581
748.040222,0.148438,-4.289062,-1.011719,0.109999,-0.189999,-0.063452,0.046631,-0.020020,-0.799561,-0.153320,-0.052246,-0.100586,51.765373,51.200001,6886,192,-195,-3557
748.049988,0.148438,-4.289062,-1.011719,0.109999,-0.189999,-0.058907,0.045410,-0.018555,-0.800049,-0.130859,0.012451,-0.081543,51.765373,51.200001,6888,227,-296,-3499
748.059753,0.148438,-4.289062,-1.011719,0.109999,-0.189999,-0.061064,0.044434,-0.017578,-0.800781,-0.163818,0.014160,-0.120850,51.765373,51.200001,6886,261,-302,-2955
748.069519,0.156250,-4.289062,-1.011719,0.099998,-0.249998,-0.070744,0.043701,-0.016113,-0.801758,-0.119141,0.080322,-0.048340,51.765373,51.200001,6880,318,-292,-1762
748.079285,0.156250,-4.289062,-1.011719,0.099998,-0.249998,-0.062738,0.043213,-0.015625,-0.801758,-0.187256,0.045410,0.082275,51.765373,51.200001,6884,353,-231,-666
748.089050,0.156250,-4.289062,-1.011719,0.099998,-0.249998,-0.056311,0.041992,-0.014648,-0.799805,-0.199463,0.286377,0.349365,51.765373,51.200001,6889,397,-453,149
748.098816,0.156250,-4.289062,-1.011719,0.099998,-0.249998,-0.061907,0.040527,-0.015137,-0.795654,-0.293213,0.077881,0.501465,51.765373,51.200001,6884,513,-246,632
748.108582,0.156250,-4.296875,-1.011719,0.099998,-0.129999,-0.073696,0.038330,-0.014648,-0.790527,-0.257080,0.064941,0.576660,51.765373,51.200001,6876,434,-436,907
748.118347,0.156250,-4.296875,-1.011719,0.099998,-0.129999,-0.078060,0.037354,-0.014404,-0.784668,0.117920,0.113525,0.654297,51.765373,51.200001,6872,184,-498,1032
748.128113,0.156250,-4.296875,-1.011719,0.099998,-0.129999,-0.057438,0.037109,-0.014404,-0.777344,0.035400,-0.130615,0.730225,51.765373,51.200001,6887,152,-306,1003
748.137878,0.156250,-4.308594,-1.011719,0.160000,-0.269999,-0.056246,0.039551,-0.014893,-0.770020,0.409424,-0.279053,0.736816,52.111248,51.200001,6888,-94,219,866
748.147644,0.156250,-4.308594,-1.011719,0.160000,-0.269999,-0.059116,0.041504,-0.014893,-0.762451,0.046631,0.326904,0.815430,52.111248,51.200001,6887,73,-346,626
748.157410,0.156250,-4.308594,-1.011719,0.160000,-0.269999,-0.055902,0.042725,-0.015869,-0.754639,-0.030273,-0.180176,0.779297,52.111248,51.200001,6889,136,119,278
748.167175,0.156250,-4.308594,-1.011719,0.160000,-0.269999,-0.057396,0.042969,-0.016846,-0.747314,0.239258,-0.146484,0.699463,52.111248,51.200001,6889,10,120,-133
748.176941,0.167969,-4.308594,-1.007812,0.119999,-0.219999,-0.038742,0.041748,-0.015869,-0.740234,-0.175049,0.400879,0.726562,52.111248,51.200001,6901,340,-533,-572
748.186707,0.167969,-4.308594,-1.007812,0.119999,-0.219999,-0.039404,0.041016,-0.015625,-0.734131,-0.076172,-0.140137,0.581299,52.111248,51.200001,6901,290,-71,-979
