x_east_m,y_north_m,lat,lon,mnt_m,mns_m,mnh_m
-30.0,-10.0,48.8103602,7.8512908,142.7,150.45,7.75
-20.0,-10.0,48.8103602,7.8514272,142.5,142.5,0.0
-10.0,-10.0,48.8103602,7.8515636,142.54,142.54,0.0
0.0,-10.0,48.8103602,7.8517,142.59,142.59,0.0
10.0,-10.0,48.8103602,7.8518364,142.47,142.47,0.0
20.0,-10.0,48.8103602,7.8519728,142.43,142.43,0.0
30.0,-10.0,48.8103602,7.8521092,142.82,154.31,11.49
40.0,-10.0,48.8103602,7.8522456,142.75,149.33,6.58
50.0,-10.0,48.8103602,7.852382,142.73,147.65,4.92
60.0,-10.0,48.8103602,7.8525184,142.58,142.58,0.0
70.0,-10.0,48.8103602,7.8526548,142.3,146.83,4.53
80.0,-10.0,48.8103602,7.8527913,142.19,142.19,0.0
90.0,-10.0,48.8103602,7.8529277,142.18,142.18,0.0
100.0,-10.0,48.8103602,7.8530641,142.03,142.03,0.0
110.0,-10.0,48.8103602,7.8532005,142.13,142.13,0.0
120.0,-10.0,48.8103602,7.8533369,142.04,142.04,0.0
130.0,-10.0,48.8103602,7.8534733,142.15,142.15,0.0
140.0,-10.0,48.8103602,7.8536097,142.22,142.22,0.0
150.0,-10.0,48.8103602,7.8537461,142.29,142.29,0.0
160.0,-10.0,48.8103602,7.8538825,142.17,142.17,0.0
170.0,-10.0,48.8103602,7.8540189,142.14,142.14,0.0
180.0,-10.0,48.8103602,7.8541553,142.11,142.11,0.0
190.0,-10.0,48.8103602,7.8542917,142.12,142.12,0.0
200.0,-10.0,48.8103602,7.8544281,142.06,142.06,0.0
210.0,-10.0,48.8103602,7.8545645,142.03,142.03,0.0
220.0,-10.0,48.8103602,7.854701,141.96,141.96,0.0
230.0,-10.0,48.8103602,7.8548374,142.08,142.08,0.0
240.0,-10.0,48.8103602,7.8549738,141.97,141.97,0.0
250.0,-10.0,48.8103602,7.8551102,142.19,145.43,3.24
260.0,-10.0,48.8103602,7.8552466,142.08,142.08,0.0
270.0,-10.0,48.8103602,7.855383,141.99,141.99,0.0
280.0,-10.0,48.8103602,7.8555194,142.0,142.0,0.0
290.0,-10.0,48.8103602,7.8556558,142.02,142.02,0.0
300.0,-10.0,48.8103602,7.8557922,141.9,141.9,0.0
-300.0,-20.0,48.8102703,7.8476078,143.26,157.9,14.64
-290.0,-20.0,48.8102703,7.8477442,143.11,152.88,9.77
-280.0,-20.0,48.8102703,7.8478806,143.27,155.97,12.69
-270.0,-20.0,48.8102703,7.848017,143.28,152.76,9.48
-260.0,-20.0,48.8102703,7.8481534,143.09,143.09,0.0
-250.0,-20.0,48.8102703,7.8482898,143.01,155.22,12.21
-240.0,-20.0,48.8102703,7.8484262,143.16,144.73,1.58
-230.0,-20.0,48.8102703,7.8485626,142.78,152.31,9.53
-220.0,-20.0,48.8102703,7.848699,142.79,155.66,12.88
-210.0,-20.0,48.8102703,7.8488355,142.99,153.38,10.4
-200.0,-20.0,48.8102703,7.8489719,142.98,158.65,15.67
-190.0,-20.0,48.8102703,7.8491083,142.97,153.72,10.75
-180.0,-20.0,48.8102703,7.8492447,143.03,143.03,0.0
-170.0,-20.0,48.8102703,7.8493811,143.02,157.19,14.17
-160.0,-20.0,48.8102703,7.8495175,143.21,154.2,10.99
-150.0,-20.0,48.8102703,7.8496539,143.45,147.21,3.76
-140.0,-20.0,48.8102703,7.8497903,143.74,144.0,0.26
-130.0,-20.0,48.8102703,7.8499267,144.44,154.79,10.35
-120.0,-20.0,48.8102703,7.8500631,143.74,143.74,0.0
-110.0,-20.0,48.8102703,7.8501995,143.4,143.71,0.32
-100.0,-20.0,48.8102703,7.8503359,143.17,151.78,8.61
-90.0,-20.0,48.8102703,7.8504723,142.9,147.26,4.36
-80.0,-20.0,48.8102703,7.8506087,142.81,147.4,4.59
-70.0,-20.0,48.8102703,7.8507452,142.86,156.16,13.31
-60.0,-20.0,48.8102703,7.8508816,142.8,150.45,7.65
-50.0,-20.0,48.8102703,7.851018,142.76,142.94,0.18
-40.0,-20.0,48.8102703,7.8511544,142.72,158.11,15.4
-30.0,-20.0,48.8102703,7.8512908,142.73,157.19,14.46
-20.0,-20.0,48.8102703,7.8514272,142.44,142.44,0.0
-10.0,-20.0,48.8102703,7.8515636,142.54,142.54,0.0
0.0,-20.0,48.8102703,7.8517,142.52,142.52,0.0
10.0,-20.0,48.8102703,7.8518364,142.55,142.55,0.0
20.0,-20.0,48.8102703,7.8519728,142.53,142.53,0.0
30.0,-20.0,48.8102703,7.8521092,142.84,153.03,10.19
40.0,-20.0,48.8102703,7.8522456,142.52,146.35,3.83
50.0,-20.0,48.8102703,7.852382,142.54,142.54,0.0
60.0,-20.0,48.8102703,7.8525184,142.5,142.5,0.0
70.0,-20.0,48.8102703,7.8526548,142.59,142.59,0.0
80.0,-20.0,48.8102703,7.8527913,142.3,142.3,0.0
90.0,-20.0,48.8102703,7.8529277,142.21,142.21,0.0
100.0,-20.0,48.8102703,7.8530641,142.09,142.09,0.0
110.0,-20.0,48.8102703,7.8532005,142.15,142.15,0.0
120.0,-20.0,48.8102703,7.8533369,142.02,142.02,0.0
130.0,-20.0,48.8102703,7.8534733,142.26,142.26,0.0
140.0,-20.0,48.8102703,7.8536097,142.11,142.11,0.0
150.0,-20.0,48.8102703,7.8537461,142.21,142.21,0.0
160.0,-20.0,48.8102703,7.8538825,142.11,142.11,0.0
170.0,-20.0,48.8102703,7.8540189,142.11,142.11,0.0
180.0,-20.0,48.8102703,7.8541553,142.02,142.02,0.0
190.0,-20.0,48.8102703,7.8542917,142.1,142.1,0.0
200.0,-20.0,48.8102703,7.8544281,142.06,142.06,0.0
210.0,-20.0,48.8102703,7.8545645,142.02,142.02,0.0
220.0,-20.0,48.8102703,7.854701,141.97,141.97,0.0
230.0,-20.0,48.8102703,7.8548374,142.04,142.04,0.0
240.0,-20.0,48.8102703,7.8549738,141.94,141.94,0.0
250.0,-20.0,48.8102703,7.8551102,142.02,142.02,0.0
260.0,-20.0,48.8102703,7.8552466,141.99,141.99,0.0
270.0,-20.0,48.8102703,7.855383,141.82,141.82,0.0
280.0,-20.0,48.8102703,7.8555194,141.75,141.75,0.0
290.0,-20.0,48.8102703,7.8556558,141.83,141.83,0.0
300.0,-20.0,48.8102703,7.8557922,141.84,141.84,0.0
-300.0,-30.0,48.8101805,7.8476078,144.35,155.16,10.81
-290.0,-30.0,48.8101805,7.8477442,143.15,153.81,10.66
-280.0,-30.0,48.8101805,7.8478806,143.27,157.33,14.06
-270.0,-30.0,48.8101805,7.848017,143.34,149.68,6.34
-260.0,-30.0,48.8101805,7.8481534,142.93,142.93,0.0
-250.0,-30.0,48.8101805,7.8482898,142.93,151.17,8.24
-240.0,-30.0,48.8101805,7.8484262,143.0,155.43,12.43
-230.0,-30.0,48.8101805,7.8485626,142.94,151.8,8.86
-220.0,-30.0,48.8101805,7.848699,143.11,157.93,14.82
-210.0,-30.0,48.8101805,7.8488355,142.87,150.22,7.36
-200.0,-30.0,48.8101805,7.8489719,142.95,142.95,0.0
-190.0,-30.0,48.8101805,7.8491083,142.93,142.93,0.0
-180.0,-30.0,48.8101805,7.8492447,143.01,152.59,9.57
-170.0,-30.0,48.8101805,7.8493811,143.01,155.62,12.61
-160.0,-30.0,48.8101805,7.8495175,143.01,152.45,9.44
-150.0,-30.0,48.8101805,7.8496539,143.33,149.93,6.59
-140.0,-30.0,48.8101805,7.8497903,143.98,158.02,14.04
-130.0,-30.0,48.8101805,7.8499267,144.22,151.05,6.83
-120.0,-30.0,48.8101805,7.8500631,144.34,151.41,7.07
-110.0,-30.0,48.8101805,7.8501995,143.63,143.63,0.0
-100.0,-30.0,48.8101805,7.8503359,143.33,143.71,0.38
-90.0,-30.0,48.8101805,7.8504723,142.89,150.08,7.19
-80.0,-30.0,48.8101805,7.8506087,142.89,154.67,11.77
-70.0,-30.0,48.8101805,7.8507452,142.87,153.74,10.87
-60.0,-30.0,48.8101805,7.8508816,142.72,152.73,10.02
-50.0,-30.0,48.8101805,7.851018,142.9,159.05,16.15
-40.0,-30.0,48.8101805,7.8511544,142.76,144.37,1.6
-30.0,-30.0,48.8101805,7.8512908,142.71,160.37,17.66
-20.0,-30.0,48.8101805,7.8514272,142.43,142.94,0.52
-10.0,-30.0,48.8101805,7.8515636,142.47,142.47,0.0
0.0,-30.0,48.8101805,7.8517,142.45,142.45,0.0
10.0,-30.0,48.8101805,7.8518364,142.47,142.47,0.0
20.0,-30.0,48.8101805,7.8519728,142.47,142.47,0.0
30.0,-30.0,48.8101805,7.8521092,142.58,153.1,10.52
40.0,-30.0,48.8101805,7.8522456,142.72,142.72,0.0
50.0,-30.0,48.8101805,7.852382,142.54,142.54,0.0
60.0,-30.0,48.8101805,7.8525184,142.52,142.52,0.0
70.0,-30.0,48.8101805,7.8526548,142.48,142.48,0.0
80.0,-30.0,48.8101805,7.8527913,142.36,142.36,0.0
90.0,-30.0,48.8101805,7.8529277,142.41,142.41,0.0
100.0,-30.0,48.8101805,7.8530641,142.28,142.28,0.0
110.0,-30.0,48.8101805,7.8532005,142.23,142.23,0.0
120.0,-30.0,48.8101805,7.8533369,142.21,142.21,0.0
130.0,-30.0,48.8101805,7.8534733,142.26,142.26,0.0
140.0,-30.0,48.8101805,7.8536097,142.13,142.13,0.0
150.0,-30.0,48.8101805,7.8537461,141.96,141.96,0.0
160.0,-30.0,48.8101805,7.8538825,142.0,142.0,0.0
170.0,-30.0,48.8101805,7.8540189,142.02,142.02,0.0
180.0,-30.0,48.8101805,7.8541553,142.01,142.01,0.0
190.0,-30.0,48.8101805,7.8542917,142.0,142.0,0.0
200.0,-30.0,48.8101805,7.8544281,142.02,142.02,0.0
210.0,-30.0,48.8101805,7.8545645,142.0,142.0,0.0
220.0,-30.0,48.8101805,7.854701,142.03,142.03,0.0
230.0,-30.0,48.8101805,7.8548374,142.1,142.1,0.0
240.0,-30.0,48.8101805,7.8549738,142.04,142.04,0.0
250.0,-30.0,48.8101805,7.8551102,141.92,141.92,0.0
260.0,-30.0,48.8101805,7.8552466,141.9,141.9,0.0
270.0,-30.0,48.8101805,7.855383,141.97,141.97,0.0
280.0,-30.0,48.8101805,7.8555194,141.83,141.83,0.0
290.0,-30.0,48.8101805,7.8556558,141.69,141.69,0.0
300.0,-30.0,48.8101805,7.8557922,141.68,141.68,0.0
-300.0,-40.0,48.8100907,7.8476078,143.37,156.68,13.31
-290.0,-40.0,48.8100907,7.8477442,143.12,143.12,0.0
-280.0,-40.0,48.8100907,7.8478806,143.09,152.17,9.08
-270.0,-40.0,48.8100907,7.848017,143.16,149.51,6.35
-260.0,-40.0,48.8100907,7.8481534,143.11,157.42,14.31
-250.0,-40.0,48.8100907,7.8482898,143.17,153.0,9.82
-240.0,-40.0,48.8100907,7.8484262,143.03,153.96,10.93
-230.0,-40.0,48.8100907,7.8485626,142.89,150.8,7.91
-220.0,-40.0,48.8100907,7.848699,142.87,157.09,14.22
-210.0,-40.0,48.8100907,7.8488355,142.89,153.05,10.16
-200.0,-40.0,48.8100907,7.8489719,142.88,157.69,14.81
-190.0,-40.0,48.8100907,7.8491083,142.93,156.37,13.45
-180.0,-40.0,48.8100907,7.8492447,142.87,156.46,13.59
-170.0,-40.0,48.8100907,7.8493811,142.76,155.55,12.79
-160.0,-40.0,48.8100907,7.8495175,143.0,150.58,7.58
-150.0,-40.0,48.8100907,7.8496539,143.0,143.0,0.0
-140.0,-40.0,48.8100907,7.8497903,143.22,149.98,6.76
-130.0,-40.0,48.8100907,7.8499267,143.45,153.38,9.93
-120.0,-40.0,48.8100907,7.8500631,143.37,144.76,1.39
-110.0,-40.0,48.8100907,7.8501995,143.44,152.18,8.74
-100.0,-40.0,48.8100907,7.8503359,143.53,150.05,6.52
-90.0,-40.0,48.8100907,7.8504723,143.55,152.7,9.15
-80.0,-40.0,48.8100907,7.8506087,143.64,149.09,5.45
-70.0,-40.0,48.8100907,7.8507452,143.53,151.21,7.68
-60.0,-40.0,48.8100907,7.8508816,143.23,157.33,14.1
-50.0,-40.0,48.8100907,7.851018,143.14,154.19,11.05
-40.0,-40.0,48.8100907,7.8511544,142.96,146.46,3.49
-30.0,-40.0,48.8100907,7.8512908,142.79,156.63,13.84
-20.0,-40.0,48.8100907,7.8514272,142.54,156.4,13.85
-10.0,-40.0,48.8100907,7.8515636,142.5,142.5,0.0
0.0,-40.0,48.8100907,7.8517,142.43,142.43,0.0
10.0,-40.0,48.8100907,7.8518364,142.49,142.49,0.0
20.0,-40.0,48.8100907,7.8519728,142.44,142.44,0.0
30.0,-40.0,48.8100907,7.8521092,142.52,142.52,0.0
40.0,-40.0,48.8100907,7.8522456,142.51,142.59,0.08
50.0,-40.0,48.8100907,7.852382,142.69,142.69,0.0
60.0,-40.0,48.8100907,7.8525184,142.49,142.49,0.0
70.0,-40.0,48.8100907,7.8526548,142.56,142.56,0.0
80.0,-40.0,48.8100907,7.8527913,142.45,142.45,0.0
90.0,-40.0,48.8100907,7.8529277,142.27,142.27,0.0
100.0,-40.0,48.8100907,7.8530641,142.42,142.42,0.0
110.0,-40.0,48.8100907,7.8532005,142.36,142.36,0.0
120.0,-40.0,48.8100907,7.8533369,142.25,142.25,0.0
130.0,-40.0,48.8100907,7.8534733,142.27,142.27,0.0
140.0,-40.0,48.8100907,7.8536097,142.14,142.14,0.0
150.0,-40.0,48.8100907,7.8537461,142.08,142.08,0.0
160.0,-40.0,48.8100907,7.8538825,142.12,142.12,0.0
170.0,-40.0,48.8100907,7.8540189,141.99,141.99,0.0
180.0,-40.0,48.8100907,7.8541553,141.99,141.99,0.0
190.0,-40.0,48.8100907,7.8542917,141.95,141.95,0.0
200.0,-40.0,48.8100907,7.8544281,141.9,141.9,0.0
210.0,-40.0,48.8100907,7.8545645,142.03,142.03,0.0
220.0,-40.0,48.8100907,7.854701,141.99,141.99,0.0
230.0,-40.0,48.8100907,7.8548374,142.11,142.11,0.0
240.0,-40.0,48.8100907,7.8549738,141.93,141.93,0.0
250.0,-40.0,48.8100907,7.8551102,141.95,141.95,0.0
260.0,-40.0,48.8100907,7.8552466,141.85,141.85,0.0
270.0,-40.0,48.8100907,7.855383,141.74,141.74,0.0
280.0,-40.0,48.8100907,7.8555194,141.72,141.72,0.0
290.0,-40.0,48.8100907,7.8556558,141.66,141.66,0.0
300.0,-40.0,48.8100907,7.8557922,141.63,141.63,0.0
-300.0,-50.0,48.8100008,7.8476078,143.31,154.88,11.57
-290.0,-50.0,48.8100008,7.8477442,143.34,151.77,8.43
-280.0,-50.0,48.8100008,7.8478806,143.44,155.31,11.88
-270.0,-50.0,48.8100008,7.848017,143.21,154.69,11.48
-260.0,-50.0,48.8100008,7.8481534,143.18,143.18,0.0
-250.0,-50.0,48.8100008,7.8482898,143.01,155.1,12.09
-240.0,-50.0,48.8100008,7.8484262,143.03,156.07,13.04
-230.0,-50.0,48.8100008,7.8485626,143.05,156.58,13.53
-220.0,-50.0,48.8100008,7.848699,143.03,157.44,14.41
-210.0,-50.0,48.8100008,7.8488355,142.95,154.38,11.43
-200.0,-50.0,48.8100008,7.8489719,142.9,154.7,11.81
-190.0,-50.0,48.8100008,7.8491083,142.92,159.02,16.1
-180.0,-50.0,48.8100008,7.8492447,142.78,142.78,0.0
-170.0,-50.0,48.8100008,7.8493811,142.9,152.81,9.91
-160.0,-50.0,48.8100008,7.8495175,142.8,152.19,9.39
-150.0,-50.0,48.8100008,7.8496539,142.76,155.75,13.0
-140.0,-50.0,48.8100008,7.8497903,142.85,145.51,2.66
-130.0,-50.0,48.8100008,7.8499267,143.17,157.0,13.83
-120.0,-50.0,48.8100008,7.8500631,143.17,153.99,10.82
-110.0,-50.0,48.8100008,7.8501995,143.12,156.07,12.95
-100.0,-50.0,48.8100008,7.8503359,143.16,154.55,11.39
-90.0,-50.0,48.8100008,7.8504723,142.96,142.96,0.0
-80.0,-50.0,48.8100008,7.8506087,143.06,145.92,2.86
-70.0,-50.0,48.8100008,7.8507452,143.06,157.5,14.44
-60.0,-50.0,48.8100008,7.8508816,143.27,159.18,15.91
-50.0,-50.0,48.8100008,7.851018,143.16,158.28,15.12
-40.0,-50.0,48.8100008,7.8511544,143.96,158.83,14.87
-30.0,-50.0,48.8100008,7.8512908,142.67,155.57,12.89
-20.0,-50.0,48.8100008,7.8514272,142.62,155.73,13.11
-10.0,-50.0,48.8100008,7.8515636,142.41,142.41,0.0
0.0,-50.0,48.8100008,7.8517,142.43,142.43,0.0
10.0,-50.0,48.8100008,7.8518364,142.44,142.44,0.0
20.0,-50.0,48.8100008,7.8519728,142.42,142.42,0.0
30.0,-50.0,48.8100008,7.8521092,142.41,142.41,0.0
40.0,-50.0,48.8100008,7.8522456,142.54,150.24,7.69
50.0,-50.0,48.8100008,7.852382,142.43,142.43,0.0
60.0,-50.0,48.8100008,7.8525184,142.47,142.47,0.0
70.0,-50.0,48.8100008,7.8526548,142.53,142.53,0.0
80.0,-50.0,48.8100008,7.8527913,142.3,142.3,0.0
90.0,-50.0,48.8100008,7.8529277,142.33,142.33,0.0
100.0,-50.0,48.8100008,7.8530641,142.47,142.47,0.0
110.0,-50.0,48.8100008,7.8532005,142.22,142.22,0.0
120.0,-50.0,48.8100008,7.8533369,142.31,142.31,0.0
130.0,-50.0,48.8100008,7.8534733,142.32,142.32,0.0
140.0,-50.0,48.8100008,7.8536097,142.11,142.11,0.0
150.0,-50.0,48.8100008,7.8537461,142.22,142.22,0.0
160.0,-50.0,48.8100008,7.8538825,142.07,142.07,0.0
170.0,-50.0,48.8100008,7.8540189,142.02,142.02,0.0
180.0,-50.0,48.8100008,7.8541553,142.02,142.02,0.0
190.0,-50.0,48.8100008,7.8542917,141.99,141.99,0.0
200.0,-50.0,48.8100008,7.8544281,141.96,141.96,0.0
210.0,-50.0,48.8100008,7.8545645,141.94,141.94,0.0
220.0,-50.0,48.8100008,7.854701,141.96,141.96,0.0
230.0,-50.0,48.8100008,7.8548374,141.97,141.97,0.0
240.0,-50.0,48.8100008,7.8549738,141.92,141.92,0.0
250.0,-50.0,48.8100008,7.8551102,141.92,141.92,0.0
260.0,-50.0,48.8100008,7.8552466,141.77,141.77,0.0
270.0,-50.0,48.8100008,7.855383,141.94,141.94,0.0
280.0,-50.0,48.8100008,7.8555194,141.58,141.58,0.0
290.0,-50.0,48.8100008,7.8556558,141.58,141.58,0.0
300.0,-50.0,48.8100008,7.8557922,141.64,141.64,0.0
-300.0,-60.0,48.809911,7.8476078,143.27,143.27,0.0
-290.0,-60.0,48.809911,7.8477442,143.3,146.46,3.16
-280.0,-60.0,48.809911,7.8478806,143.22,156.69,13.48
-270.0,-60.0,48.809911,7.848017,143.28,157.53,14.25
-260.0,-60.0,48.809911,7.8481534,143.24,159.79,16.55
-250.0,-60.0,48.809911,7.8482898,143.13,159.02,15.89
-240.0,-60.0,48.809911,7.8484262,143.08,159.21,16.13
-230.0,-60.0,48.809911,7.8485626,143.02,148.07,5.05
-220.0,-60.0,48.809911,7.848699,143.02,156.25,13.23
-210.0,-60.0,48.809911,7.8488355,142.99,142.99,0.0
-200.0,-60.0,48.809911,7.8489719,142.79,142.79,0.0
-190.0,-60.0,48.809911,7.8491083,142.73,156.27,13.55
-180.0,-60.0,48.809911,7.8492447,142.92,158.3,15.38
-170.0,-60.0,48.809911,7.8493811,142.82,158.45,15.63
-160.0,-60.0,48.809911,7.8495175,142.84,152.46,9.62
-150.0,-60.0,48.809911,7.8496539,142.79,142.79,0.0
-140.0,-60.0,48.809911,7.8497903,143.02,143.02,0.0
-130.0,-60.0,48.809911,7.8499267,142.84,157.2,14.36
-120.0,-60.0,48.809911,7.8500631,143.12,157.79,14.66
-110.0,-60.0,48.809911,7.8501995,143.07,155.25,12.19
-100.0,-60.0,48.809911,7.8503359,143.04,154.88,11.84
-90.0,-60.0,48.809911,7.8504723,142.9,153.3,10.39
-80.0,-60.0,48.809911,7.8506087,142.9,156.77,13.87
-70.0,-60.0,48.809911,7.8507452,142.86,155.43,12.57
-60.0,-60.0,48.809911,7.8508816,142.64,156.31,13.67
-50.0,-60.0,48.809911,7.851018,142.69,142.74,0.05
-40.0,-60.0,48.809911,7.8511544,142.57,158.88,16.31
-30.0,-60.0,48.809911,7.8512908,142.5,147.18,4.68
-20.0,-60.0,48.809911,7.8514272,142.51,147.13,4.63
-10.0,-60.0,48.809911,7.8515636,142.37,142.37,0.0
0.0,-60.0,48.809911,7.8517,142.45,142.45,0.0
10.0,-60.0,48.809911,7.8518364,142.43,142.43,0.0
20.0,-60.0,48.809911,7.8519728,142.42,142.42,0.0
30.0,-60.0,48.809911,7.8521092,142.33,142.33,0.0
40.0,-60.0,48.809911,7.8522456,142.77,142.85,0.09
50.0,-60.0,48.809911,7.852382,142.5,142.5,0.0
60.0,-60.0,48.809911,7.8525184,142.44,142.44,0.0
70.0,-60.0,48.809911,7.8526548,142.45,142.45,0.0
80.0,-60.0,48.809911,7.8527913,142.41,142.41,0.0
90.0,-60.0,48.809911,7.8529277,142.37,142.37,0.0
100.0,-60.0,48.809911,7.8530641,142.3,142.3,0.0
110.0,-60.0,48.809911,7.8532005,142.26,142.26,0.0
120.0,-60.0,48.809911,7.8533369,142.28,142.28,0.0
130.0,-60.0,48.809911,7.8534733,142.26,142.26,0.0
140.0,-60.0,48.809911,7.8536097,142.29,142.29,0.0
150.0,-60.0,48.809911,7.8537461,142.12,142.12,0.0
160.0,-60.0,48.809911,7.8538825,142.07,142.07,0.0
170.0,-60.0,48.809911,7.8540189,142.06,142.06,0.0
180.0,-60.0,48.809911,7.8541553,142.1,142.1,0.0
190.0,-60.0,48.809911,7.8542917,142.03,142.03,0.0
200.0,-60.0,48.809911,7.8544281,142.03,142.03,0.0
210.0,-60.0,48.809911,7.8545645,142.0,142.0,0.0
220.0,-60.0,48.809911,7.854701,141.99,141.99,0.0
230.0,-60.0,48.809911,7.8548374,141.91,141.91,0.0
240.0,-60.0,48.809911,7.8549738,141.9,141.9,0.0
250.0,-60.0,48.809911,7.8551102,141.81,141.81,0.0
260.0,-60.0,48.809911,7.8552466,141.77,141.77,0.0
270.0,-60.0,48.809911,7.855383,141.68,141.68,0.0
280.0,-60.0,48.809911,7.8555194,141.64,141.64,0.0
290.0,-60.0,48.809911,7.8556558,141.62,141.62,0.0
300.0,-60.0,48.809911,7.8557922,141.61,141.61,0.0
-300.0,-70.0,48.8098212,7.8476078,143.21,155.0,11.79
-290.0,-70.0,48.8098212,7.8477442,143.28,157.39,14.11
-280.0,-70.0,48.8098212,7.8478806,143.28,157.96,14.68
-270.0,-70.0,48.8098212,7.848017,143.32,149.61,6.29
-260.0,-70.0,48.8098212,7.8481534,143.17,156.8,13.63
-250.0,-70.0,48.8098212,7.8482898,143.15,155.44,12.29
-240.0,-70.0,48.8098212,7.8484262,143.04,143.04,0.0
-230.0,-70.0,48.8098212,7.8485626,142.95,144.44,1.49
-220.0,-70.0,48.8098212,7.848699,142.97,156.3,13.33
-210.0,-70.0,48.8098212,7.8488355,142.87,154.88,12.0
-200.0,-70.0,48.8098212,7.8489719,142.8,158.78,15.98
-190.0,-70.0,48.8098212,7.8491083,142.84,157.73,14.9
-180.0,-70.0,48.8098212,7.8492447,142.92,157.66,14.74
-170.0,-70.0,48.8098212,7.8493811,142.9,157.1,14.2
-160.0,-70.0,48.8098212,7.8495175,142.88,142.88,0.0
-150.0,-70.0,48.8098212,7.8496539,143.09,143.09,0.0
-140.0,-70.0,48.8098212,7.8497903,142.76,157.45,14.69
-130.0,-70.0,48.8098212,7.8499267,142.9,158.2,15.3
-120.0,-70.0,48.8098212,7.8500631,143.01,152.8,9.79
-110.0,-70.0,48.8098212,7.8501995,142.94,158.4,15.46
-100.0,-70.0,48.8098212,7.8503359,142.89,158.16,15.28
-90.0,-70.0,48.8098212,7.8504723,143.14,154.08,10.95
-80.0,-70.0,48.8098212,7.8506087,142.84,148.45,5.61
-70.0,-70.0,48.8098212,7.8507452,142.73,142.73,0.0
-60.0,-70.0,48.8098212,7.8508816,142.55,142.55,0.0
-50.0,-70.0,48.8098212,7.851018,142.53,142.53,0.0
-40.0,-70.0,48.8098212,7.8511544,142.53,157.11,14.59
-30.0,-70.0,48.8098212,7.8512908,142.56,157.53,14.97
-20.0,-70.0,48.8098212,7.8514272,142.49,154.01,11.52
-10.0,-70.0,48.8098212,7.8515636,142.37,142.37,0.0
0.0,-70.0,48.8098212,7.8517,142.52,142.52,0.0
10.0,-70.0,48.8098212,7.8518364,142.43,142.43,0.0
20.0,-70.0,48.8098212,7.8519728,142.42,142.42,0.0
30.0,-70.0,48.8098212,7.8521092,142.32,142.32,0.0
40.0,-70.0,48.8098212,7.8522456,142.55,142.55,0.0
50.0,-70.0,48.8098212,7.852382,142.33,142.33,0.0
60.0,-70.0,48.8098212,7.8525184,142.51,142.51,0.0
70.0,-70.0,48.8098212,7.8526548,142.42,142.42,0.0
80.0,-70.0,48.8098212,7.8527913,142.44,142.44,0.0
90.0,-70.0,48.8098212,7.8529277,142.5,142.5,0.0
100.0,-70.0,48.8098212,7.8530641,142.33,142.33,0.0
110.0,-70.0,48.8098212,7.8532005,142.34,142.34,0.0
120.0,-70.0,48.8098212,7.8533369,142.26,142.26,0.0
130.0,-70.0,48.8098212,7.8534733,142.28,142.28,0.0
140.0,-70.0,48.8098212,7.8536097,142.24,142.24,0.0
150.0,-70.0,48.8098212,7.8537461,142.11,142.11,0.0
160.0,-70.0,48.8098212,7.8538825,142.06,142.06,0.0
170.0,-70.0,48.8098212,7.8540189,142.11,142.11,0.0
180.0,-70.0,48.8098212,7.8541553,142.05,142.05,0.0
190.0,-70.0,48.8098212,7.8542917,142.12,142.12,0.0
200.0,-70.0,48.8098212,7.8544281,141.97,141.97,0.0
210.0,-70.0,48.8098212,7.8545645,141.96,141.96,0.0
220.0,-70.0,48.8098212,7.854701,141.94,141.94,0.0
230.0,-70.0,48.8098212,7.8548374,141.92,141.92,0.0
240.0,-70.0,48.8098212,7.8549738,141.88,141.88,0.0
250.0,-70.0,48.8098212,7.8551102,141.78,141.78,0.0
260.0,-70.0,48.8098212,7.8552466,141.72,141.72,0.0
270.0,-70.0,48.8098212,7.855383,141.6,141.6,0.0
280.0,-70.0,48.8098212,7.8555194,141.62,141.62,0.0
290.0,-70.0,48.8098212,7.8556558,141.65,141.65,0.0
300.0,-70.0,48.8098212,7.8557922,141.62,141.62,0.0
-300.0,-80.0,48.8097314,7.8476078,143.47,157.02,13.55
-290.0,-80.0,48.8097314,7.8477442,143.35,155.43,12.09
-280.0,-80.0,48.8097314,7.8478806,143.36,157.91,14.55
-270.0,-80.0,48.8097314,7.848017,143.22,143.22,0.0
-260.0,-80.0,48.8097314,7.8481534,143.18,155.53,12.34
-250.0,-80.0,48.8097314,7.8482898,142.91,155.85,12.94
-240.0,-80.0,48.8097314,7.8484262,143.05,152.86,9.82
-230.0,-80.0,48.8097314,7.8485626,143.07,154.52,11.45
-220.0,-80.0,48.8097314,7.848699,142.91,158.41,15.5
-210.0,-80.0,48.8097314,7.8488355,142.99,156.44,13.45
-200.0,-80.0,48.8097314,7.8489719,142.79,145.14,2.35
-190.0,-80.0,48.8097314,7.8491083,142.83,142.83,0.0
-180.0,-80.0,48.8097314,7.8492447,142.86,160.6,17.74
-170.0,-80.0,48.8097314,7.8493811,143.0,155.77,12.77
-160.0,-80.0,48.8097314,7.8495175,142.79,158.05,15.26
-150.0,-80.0,48.8097314,7.8496539,142.83,157.51,14.68
-140.0,-80.0,48.8097314,7.8497903,142.75,157.52,14.77
-130.0,-80.0,48.8097314,7.8499267,142.91,158.06,15.15
-120.0,-80.0,48.8097314,7.8500631,143.08,155.42,12.34
-110.0,-80.0,48.8097314,7.8501995,142.86,142.87,0.02
