time,ACT_1,ACT_2,ACT_3,ACT_4,ACT_5,ACT_6,rate_p,rate_q,rate_r,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,g1g2[1][4], g1g2[1][5],  g1g2[2][4], g1g2[2][5],airspeed,guidance_cmd.phi, guidance_cmd.theta, guidance_cmd.psi,sp_accel.x, sp_accel.y, sp_accel.z,speed_sp.x, speed_sp.y, speed_sp.z,use_increment,cmd_roll,cmd_pitch,cmd_thrust,cmd_psi
16.501530,9600.000000,-3494.841309,9600.000000,3042.903809,-9600.000000,9600.000000,18.443604,-6.746826,19.307617,0.347656,0.488281,-0.359375,1.079998,2.839996,-0.208691,0.588456,-0.281321,-0.911192,-0.004186,0.004186,0.000386,0.000386,3.050977,-0.871509,-1.155399,-2.500818,-1.501896,-3.657037,-3.000000,-0.208593,-0.297655,-4.945312,1.000000,-0.583439,-0.339744,-2.194651,-2.500818
16.503485,9600.000000,-3332.021973,9600.000000,3157.964844,-9600.000000,9600.000000,18.530273,-6.888184,19.310059,0.347656,0.488281,-0.359375,1.079998,2.839996,-0.212551,0.611707,-0.326905,-0.854322,-0.004186,0.004186,0.000386,0.000386,3.050977,-0.877895,-1.128482,-2.449826,-1.501896,-3.657037,-3.000000,-0.208593,-0.297655,-4.951172,1.000000,-0.590296,-0.314105,-1.996861,-2.449826
16.505438,9600.000000,-3172.319092,9600.000000,3287.638428,-9600.000000,9600.000000,18.620850,-7.014648,19.316895,0.347656,0.488281,-0.359375,1.079998,2.839996,-0.215416,0.632865,-0.374978,-0.795297,-0.004186,0.004186,0.000386,0.000386,3.050977,-0.884222,-1.093150,-2.397648,-1.501896,-3.657037,-3.000000,-0.208593,-0.297655,-4.962891,1.000000,-0.597221,-0.280100,-1.972980,-2.397648
16.507393,9600.000000,-3016.134766,9600.000000,3430.456543,-9600.000000,9600.000000,18.715576,-7.125000,19.326904,0.347656,0.488281,-0.359375,1.079998,2.839996,-0.217539,0.651777,-0.425593,-0.734051,-0.004186,0.004186,0.000386,0.000386,3.050977,-0.890740,-1.050085,-2.344282,-1.501896,-3.657037,-3.000000,-0.208593,-0.297655,-4.968750,1.000000,-0.604463,-0.238406,-2.022862,-2.344282
16.509346,9600.000000,-2887.039551,9600.000000,3522.963135,-9600.000000,9600.000000,18.813721,-7.217773,19.342773,0.417969,0.777344,-0.359375,0.749998,2.749996,-0.218515,0.668344,-0.478591,-0.670611,-0.004155,0.004155,0.000355,0.000355,2.785850,-0.883595,-1.025198,-2.289696,-1.148419,-3.696283,-3.000000,-0.250780,-0.471092,-4.980469,1.000000,-0.598170,-0.214924,-2.260056,-2.289696
16.511299,9600.000000,-2729.649170,9600.000000,3667.187256,-9600.000000,9600.000000,18.914551,-7.294922,19.362793,0.417969,0.777344,-0.347656,0.749998,2.749996,-0.178753,0.682222,-0.533812,-0.599595,-0.004155,0.004155,0.000355,0.000355,2.785850,-0.893254,-0.981461,-2.228388,-1.148419,-3.696283,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.608808,-0.172618,-2.076565,-2.228388
16.513254,9600.000000,-2582.181641,9600.000000,3796.628418,-9600.000000,9600.000000,19.018066,-7.353271,19.386719,0.417969,0.777344,-0.347656,0.749998,2.749996,-0.177896,0.693331,-0.590816,-0.532386,-0.004155,0.004155,0.000355,0.000355,2.785850,-0.902582,-0.942785,-2.171550,-1.148419,-3.696283,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.619242,-0.135388,-1.820935,-2.171550
16.515207,9600.000000,-2439.210449,9600.000000,3916.699951,-9600.000000,9600.000000,19.124512,-7.392822,19.416016,0.417969,0.777344,-0.347656,0.749998,2.749996,-0.176149,0.701698,-0.649350,-0.463723,-0.004155,0.004155,0.000355,0.000355,2.785850,-0.912528,-0.907748,-2.113784,-1.148419,-3.696283,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.630421,-0.101805,-1.482927,-2.113784
16.517162,9600.000000,-2300.973389,9600.000000,4026.903320,-9600.000000,9600.000000,19.231445,-7.414062,19.451416,0.417969,0.777344,-0.347656,0.749998,2.749996,-0.173553,0.707042,-0.709086,-0.393791,-0.004155,0.004155,0.000355,0.000355,2.785850,-0.923000,-0.876599,-2.054974,-1.148419,-3.696283,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.642253,-0.072109,-1.084093,-2.054974
16.519115,9600.000000,-2168.665771,9600.000000,4126.872070,-9600.000000,9600.000000,19.338623,-7.414795,19.490967,0.417969,0.777344,-0.351562,0.749998,2.749996,-0.169922,0.709293,-0.769492,-0.323207,-0.004155,0.004155,0.000355,0.000355,2.901102,-0.933743,-0.849452,-1.995400,-1.148419,-3.696283,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.654478,-0.046403,-0.646962,-1.995400
16.521070,9600.000000,-2042.642578,9600.000000,4217.292480,-9600.000000,9600.000000,19.445312,-7.395996,19.536377,0.417969,0.777344,-0.351562,0.749998,2.749996,-0.169100,0.708350,-0.830204,-0.252216,-0.004168,0.004168,0.000368,0.000368,2.901102,-0.944605,-0.825645,-1.935017,-1.159105,-3.730677,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.666946,-0.024018,-0.177251,-1.935017
16.523024,9600.000000,-1926.204834,9600.000000,4296.366211,-9600.000000,9600.000000,19.551758,-7.356445,19.587891,0.417969,0.777344,-0.351562,0.749998,2.749996,-0.163740,0.704244,-0.890502,-0.181358,-0.004168,0.004168,0.000368,0.000368,2.901102,-0.954680,-0.805568,-1.873966,-1.159105,-3.730677,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.678745,-0.005335,0.285727,-1.873966
16.524979,9600.000000,-1847.851318,9600.000000,4333.194336,-9600.000000,9600.000000,19.656006,-7.295898,19.644775,0.417969,0.777344,-0.351562,0.749998,2.749996,-0.157425,0.696847,-0.950157,-0.110871,-0.004168,0.004168,0.000368,0.000368,2.901102,-0.963665,-0.788289,-1.812191,-1.159105,-3.730677,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.689570,0.010589,0.743605,-1.812191
16.526932,9600.000000,-1817.562744,9600.000000,4318.842773,-9600.000000,9600.000000,19.759033,-7.215088,19.708496,0.417969,0.777344,-0.351562,0.749998,2.749996,-0.150175,0.686352,-1.008572,-0.041359,-0.004168,0.004168,0.000368,0.000368,2.901102,-0.970906,-0.773441,-1.749952,-1.159105,-3.730677,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.698765,0.024127,1.187578,-1.749952
16.528887,9600.000000,-1794.309692,9600.000000,4300.110840,-9600.000000,9600.000000,19.858154,-7.114502,19.776855,0.417969,0.777344,-0.351562,0.749998,2.749996,-0.142183,0.672779,-1.065399,0.026916,-0.004168,0.004168,0.000368,0.000368,2.862675,-0.975778,-0.760566,-1.687291,-1.159105,-3.730677,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.705701,0.035746,1.613255,-1.687291
16.530840,9600.000000,-1778.988647,9600.000000,4278.139648,-9600.000000,9600.000000,19.953613,-6.993652,19.851807,0.417969,0.777344,-0.355469,0.749998,2.749996,-0.137516,0.656183,-1.120170,0.093602,-0.004164,0.004164,0.000364,0.000364,2.862675,-0.977685,-0.749352,-1.624323,-1.155542,-3.719210,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.709776,0.045765,2.013741,-1.624323
16.532795,9600.000000,-1771.922363,9600.000000,4254.212891,-9600.000000,9600.000000,20.045166,-6.853760,19.932373,0.417969,0.777344,-0.355469,0.749998,2.749996,-0.127728,0.636761,-1.172615,0.158526,-0.004164,0.004164,0.000364,0.000364,2.862675,-0.976075,-0.739351,-1.561137,-1.155542,-3.719210,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.710436,0.054641,2.395899,-1.561137
16.534748,9600.000000,-1774.618652,9600.000000,4228.913086,-9600.000000,9600.000000,20.130127,-6.696289,20.018066,0.417969,0.777344,-0.355469,0.749998,2.749996,-0.116804,0.614611,-1.222477,0.221405,-0.004164,0.004164,0.000364,0.000364,2.862675,-0.970573,-0.730394,-1.497885,-1.155542,-3.719210,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.707298,0.062548,2.754959,-1.497885
16.536701,9600.000000,-1787.068604,9600.000000,4203.425781,-9600.000000,9600.000000,20.209961,-6.520996,20.107910,0.417969,0.777344,-0.355469,0.749998,2.749996,-0.104822,0.589915,-1.269547,0.282005,-0.004164,0.004164,0.000364,0.000364,2.862675,-0.960950,-0.722303,-1.434850,-1.155542,-3.719210,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.700131,0.069672,3.090729,-1.434850
16.538656,9600.000000,-1809.733398,9600.000000,4178.729492,-9600.000000,9600.000000,20.282227,-6.329102,20.203369,0.417969,0.777344,-0.355469,0.749998,2.749996,-0.091951,0.562808,-1.313737,0.340502,-0.004164,0.004164,0.000364,0.000364,3.144785,-0.947048,-0.714896,-1.371873,-1.155542,-3.719210,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.688769,0.076199,3.405312,-1.371873
16.540609,9600.000000,-1843.670044,9600.000000,4156.619141,-9600.000000,9600.000000,20.347412,-6.122559,20.304199,0.417969,0.777344,-0.355469,0.749998,2.749996,-0.081385,0.533524,-1.354995,0.396742,-0.004198,0.004198,0.000398,0.000398,3.144785,-0.928064,-0.707750,-1.309271,-1.181700,-3.803399,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.672403,0.082558,3.723414,-1.309271
16.542564,9600.000000,-1891.020996,9600.000000,4134.887695,-9600.000000,9600.000000,20.404053,-5.901855,20.409424,0.417969,0.777344,-0.355469,0.749998,2.749996,-0.066719,0.502161,-1.393220,0.450675,-0.004198,0.004198,0.000398,0.000398,3.144785,-0.905734,-0.701494,-1.247366,-1.181700,-3.803399,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.652765,0.088125,3.995950,-1.247366
16.544518,9600.000000,-1948.277100,9600.000000,4121.250000,-9600.000000,9600.000000,20.451660,-5.667236,20.518311,0.417969,0.777344,-0.355469,0.749998,2.749996,-0.051220,0.468907,-1.428475,0.502539,-0.004198,0.004198,0.000398,0.000398,3.144785,-0.879490,-0.692952,-1.185917,-1.181700,-3.803399,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.629279,0.096080,4.249514,-1.185917
16.546473,9600.000000,-2016.811157,9600.000000,4112.273438,-9600.000000,9600.000000,20.490234,-5.420898,20.631592,0.417969,0.777344,-0.355469,0.749998,2.749996,-0.034996,0.433895,-1.460756,0.552310,-0.004198,0.004198,0.000398,0.000398,3.144785,-0.849622,-0.684469,-1.125589,-1.181700,-3.803399,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.602228,0.104080,4.485514,-1.125589
16.548426,9600.000000,-2096.215820,9600.000000,4108.192871,-9600.000000,9600.000000,20.517822,-5.163086,20.748779,0.417969,0.777344,-0.355469,0.749998,2.749996,-0.017950,0.397299,-1.490132,0.600155,-0.004198,0.004198,0.000398,0.000398,3.378496,-0.816399,-0.676335,-1.066129,-1.181700,-3.803399,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.571876,0.111841,4.705015,-1.066129
16.550381,9600.000000,-2187.307373,9600.000000,4110.762695,-9600.000000,9600.000000,20.536133,-4.896484,20.869141,0.417969,0.777344,-0.359375,0.749998,2.749996,-0.005196,0.359273,-1.516662,0.646170,-0.004228,0.004228,0.000428,0.000428,3.378496,-0.778891,-0.668417,-1.008019,-1.203369,-3.873145,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.537285,0.119496,4.925923,-1.008019
16.552334,9600.000000,-2290.646973,9600.000000,4116.945801,-9600.000000,9600.000000,20.541992,-4.620605,20.992432,0.417969,0.777344,-0.359375,0.749998,2.749996,0.013268,0.319911,-1.540501,0.690577,-0.004228,0.004228,0.000428,0.000428,3.378496,-0.739729,-0.661168,-0.951085,-1.203369,-3.873145,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.501080,0.126596,5.113955,-0.951085
16.554289,9600.000000,-2401.633789,9600.000000,4131.243164,-9600.000000,9600.000000,20.536133,-4.337891,21.119141,0.417969,0.777344,-0.359375,0.749998,2.749996,0.032288,0.279362,-1.561566,0.733419,-0.004228,0.004228,0.000428,0.000428,3.378496,-0.698094,-0.654425,-0.895835,-1.203369,-3.873145,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.462434,0.133305,5.287320,-0.895835
16.556242,9600.000000,-2495.279541,9600.000000,4118.454590,-9600.000000,9600.000000,20.519531,-4.049561,21.247803,0.417969,0.777344,-0.359375,0.749998,2.749996,0.052021,0.237808,-1.580045,0.774919,-0.004228,0.004228,0.000428,0.000428,3.378496,-0.654256,-0.648706,-0.796982,-1.203369,-3.873145,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.421611,0.139105,5.446973,-0.796982
16.558195,9600.000000,-2633.310059,9600.000000,4156.673340,-9600.000000,9600.000000,20.488770,-3.757568,21.377441,0.417969,0.777344,-0.359375,0.749998,2.749996,0.072388,0.195333,-1.595929,0.815167,-0.004228,0.004228,0.000428,0.000428,3.378496,-0.608547,-0.643980,-0.758100,-1.203369,-3.873145,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.378935,0.144029,5.593823,-0.758100
16.560150,9600.000000,-2777.497314,9600.000000,4199.223633,-9600.000000,9600.000000,20.446289,-3.463135,21.509277,0.417969,0.777344,-0.355469,0.749998,2.749996,0.093151,0.152015,-1.609444,0.854346,-0.004205,0.004205,0.000405,0.000405,3.201211,-0.562361,-0.639938,-0.719408,-1.186932,-3.820239,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.335792,0.148387,5.717537,-0.719408
16.562103,9600.000000,-2927.417969,9600.000000,4249.628906,-9600.000000,9600.000000,20.391113,-3.167236,21.642334,0.417969,0.777344,-0.359375,0.749998,2.749996,0.109972,0.107928,-1.620566,0.892626,-0.004205,0.004205,0.000405,0.000405,3.201211,-0.513384,-0.636474,-0.680863,-1.186932,-3.820239,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.289864,0.152283,5.840427,-0.680863
16.564058,9600.000000,-3085.274658,9600.000000,4305.031250,-9600.000000,9600.000000,20.323242,-2.871826,21.776367,0.417969,0.777344,-0.359375,0.749998,2.749996,0.131596,0.063279,-1.629369,0.930174,-0.004205,0.004205,0.000405,0.000405,3.201211,-0.463031,-0.633707,-0.642407,-1.186932,-3.820239,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.242556,0.155599,5.951389,-0.642407
16.566011,9600.000000,-3248.558838,9600.000000,4366.579102,-9600.000000,9600.000000,20.241455,-2.578369,21.909668,0.417969,0.777344,-0.359375,0.749998,2.749996,0.153585,0.018080,-1.635822,0.967032,-0.004205,0.004205,0.000405,0.000405,3.201211,-0.411515,-0.631643,-0.604027,-1.186932,-3.820239,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.194076,0.158327,6.050288,-0.604027
16.567966,9600.000000,-3416.960449,9600.000000,4434.756836,-9600.000000,9600.000000,20.146729,-2.287598,22.042969,0.417969,0.777344,-0.359375,0.749998,2.749996,0.175909,-0.027610,-1.640054,1.003462,-0.004205,0.004205,0.000405,0.000405,3.201211,-0.358947,-0.630327,-0.565993,-1.186932,-3.820239,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.144527,0.160422,6.137465,-0.565993
16.569920,9600.000000,-3591.891113,9600.000000,4512.374023,-9600.000000,9600.000000,20.040039,-2.003906,22.175293,0.417969,0.777344,-0.355469,0.749998,2.749996,0.198645,-0.073675,-1.642060,1.039551,-0.004264,0.004264,0.000464,0.000464,3.635152,-0.302061,-0.629919,-0.528276,-1.227167,-3.949739,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.090634,0.161724,6.233281,-0.528276
16.571875,9600.000000,-3721.678711,9600.000000,4526.905762,-9600.000000,9600.000000,19.919922,-1.726074,22.305420,0.417969,0.777344,-0.359375,0.749998,2.749996,0.216282,-0.119972,-1.641941,1.075459,-0.004264,0.004264,0.000464,0.000464,3.635152,-0.248089,-0.630234,-0.490833,-1.227167,-3.949739,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,-0.039626,0.162413,6.295698,-0.490833
16.573828,9600.000000,-3834.939453,9600.000000,4530.569336,-9600.000000,9600.000000,19.788818,-1.456543,22.434570,0.417969,0.777344,-0.359375,0.749998,2.749996,0.239141,-0.166444,-1.639584,1.111375,-0.004264,0.004264,0.000464,0.000464,3.635152,-0.193756,-0.631345,-0.453425,-1.227167,-3.949739,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.011782,0.162415,6.346366,-0.453425
16.575783,9600.000000,-3948.882568,9600.000000,4538.736328,-9600.000000,9600.000000,19.644287,-1.197266,22.560303,0.417969,0.777344,-0.355469,0.749998,2.749996,0.261902,-0.213008,-1.635132,1.147408,-0.004264,0.004264,0.000464,0.000464,3.635152,-0.139316,-0.633296,-0.416500,-1.227167,-3.949739,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.063340,0.161685,6.385273,-0.416500
16.577736,9600.000000,-4062.997559,9600.000000,4551.582031,-9600.000000,9600.000000,19.488770,-0.947998,22.684082,0.417969,0.777344,-0.355469,0.749998,2.749996,0.284784,-0.259655,-1.628446,1.183789,-0.004264,0.004264,0.000464,0.000464,3.635152,-0.084913,-0.636070,-0.379369,-1.227167,-3.949739,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.114914,0.160236,6.412324,-0.379369
16.579689,9600.000000,-4176.959961,9600.000000,4569.454102,-9600.000000,9600.000000,19.322266,-0.710205,22.805420,0.417969,0.777344,-0.355469,0.749998,2.749996,0.307566,-0.306250,-1.619471,1.220569,-0.004298,0.004298,0.000498,0.000498,3.858939,-0.028982,-0.639874,-0.342623,-1.247916,-4.016522,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.168073,0.157858,6.434493,-0.342623
16.581644,9600.000000,-4292.531250,9600.000000,4591.645996,-9600.000000,9600.000000,19.144531,-0.485352,22.923584,0.417969,0.777344,-0.355469,0.749998,2.749996,0.324097,-0.352722,-1.608208,1.258103,-0.004298,0.004298,0.000498,0.000498,3.858939,0.024573,-0.644325,-0.305969,-1.247916,-4.016522,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.218919,0.154931,6.436623,-0.305969
16.583597,9600.000000,-4404.804199,9600.000000,4620.255859,-9600.000000,9600.000000,18.957275,-0.274902,23.038086,0.417969,0.777344,-0.355469,0.749998,2.749996,0.346313,-0.398944,-1.594674,1.296442,-0.004298,0.004298,0.000498,0.000498,3.858939,0.077311,-0.649608,-0.269543,-1.247916,-4.016522,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.269019,0.151266,6.426330,-0.269543
16.585552,9600.000000,-4515.683594,9600.000000,4654.503418,-9600.000000,9600.000000,18.759766,-0.077881,23.149658,0.417969,0.777344,-0.355469,0.749998,2.749996,0.368383,-0.444824,-1.578609,1.335898,-0.004298,0.004298,0.000498,0.000498,3.858939,0.129077,-0.655680,-0.233054,-1.247916,-4.016522,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.318223,0.146904,6.403179,-0.233054
16.587505,9600.000000,-4624.864746,9600.000000,4694.541016,-9600.000000,9600.000000,18.554443,0.103760,23.258301,0.417969,0.777344,-0.355469,0.749998,2.749996,0.389936,-0.490324,-1.559963,1.376699,-0.004298,0.004298,0.000498,0.000498,3.858939,0.179660,-0.663065,-0.014056,-1.247916,-4.016522,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.366327,0.141314,6.366513,-0.014056
16.589460,9600.000000,-4731.955078,9600.000000,4740.546875,-9600.000000,9600.000000,18.341064,0.267822,23.362549,0.417969,0.777344,-0.355469,0.749998,2.749996,0.410999,-0.535255,-1.538685,1.418971,-0.004331,0.004331,0.000531,0.000531,4.068644,0.230282,-0.671980,0.052313,-1.267360,-4.079104,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.414557,0.134275,6.317942,0.052313
16.591413,9600.000000,-4838.499512,9600.000000,4791.688477,-9600.000000,9600.000000,18.119629,0.416748,23.462891,0.417969,0.777344,-0.355469,0.749998,2.749996,0.426325,-0.579598,-1.514367,1.463176,-0.004331,0.004331,0.000531,0.000531,4.068644,0.277323,-0.681331,0.120101,-1.267360,-4.079104,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.459299,0.126878,6.249330,0.120101
16.593369,9600.000000,-4940.340332,9600.000000,4849.792480,-9600.000000,9600.000000,17.892334,0.547363,23.559814,0.417969,0.777344,-0.355469,0.749998,2.749996,0.446184,-0.623161,-1.487038,1.509455,-0.004331,0.004331,0.000531,0.000531,4.068644,0.322011,-0.691383,0.189327,-1.267360,-4.079104,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.501788,0.118852,6.163423,0.189327
16.595322,9600.000000,-5039.031250,9600.000000,4913.953125,-9600.000000,9600.000000,17.660156,0.659424,23.651855,0.417969,0.777344,-0.351562,0.749998,2.749996,0.465345,-0.665758,-1.456353,1.558271,-0.004331,0.004331,0.000531,0.000531,4.068644,0.363984,-0.702066,0.259968,-1.267360,-4.079104,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.541666,0.110261,6.058519,0.259968
16.597277,9600.000000,-5134.279297,9600.000000,4984.198242,-9600.000000,9600.000000,17.423340,0.753418,23.739014,0.417969,0.777344,-0.351562,0.749998,2.749996,0.483820,-0.707414,-1.422099,1.609909,-0.004331,0.004331,0.000531,0.000531,4.068644,0.402799,-0.713350,0.331703,-1.267360,-4.079104,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.578495,0.101128,5.933067,0.331703
16.599230,9600.000000,-5225.746094,9600.000000,5060.439453,-9600.000000,9600.000000,17.182861,0.827637,23.821777,0.417969,0.777344,-0.351562,0.749998,2.749996,0.501585,-0.747763,-1.383963,1.664782,-0.004331,0.004331,0.000531,0.000531,4.045969,0.437926,-0.724120,0.404445,-1.267360,-4.079104,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.611749,0.092563,5.784686,0.404445
16.601185,9600.000000,-5313.143066,9600.000000,5142.653809,-9600.000000,9600.000000,16.940674,0.882568,23.900879,0.417969,0.777344,-0.351562,0.749998,2.749996,0.512964,-0.786688,-1.341526,1.723269,-0.004327,0.004327,0.000527,0.000527,4.045969,0.468707,-0.733176,0.477974,-1.265257,-4.072337,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.640775,0.085758,5.610459,0.477974
16.603138,9600.000000,-5395.970703,9600.000000,5230.755859,-9600.000000,9600.000000,16.697021,0.917725,23.973389,0.417969,0.777344,-0.351562,0.749998,2.749996,0.529018,-0.823962,-1.294569,1.785875,-0.004327,0.004327,0.000527,0.000527,4.045969,0.494987,-0.743070,0.552301,-1.265257,-4.072337,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.665422,0.078155,5.407024,0.552301
16.605091,9600.000000,-5474.348633,9600.000000,5324.452148,-9600.000000,9600.000000,16.452881,0.933350,24.041748,0.417969,0.777344,-0.351562,0.749998,2.749996,0.544235,-0.859342,-1.242451,1.853189,-0.004327,0.004327,0.000527,0.000527,4.045969,0.516170,-0.753860,0.627303,-1.265257,-4.072337,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.685098,0.069687,5.170669,0.627303
16.607046,9600.000000,-5547.821289,9600.000000,5423.615234,-9600.000000,9600.000000,16.210693,0.928955,24.104736,0.417969,0.777344,-0.347656,0.749998,2.749996,0.558413,-0.892503,-1.185183,1.925333,-0.004327,0.004327,0.000527,0.000527,4.045969,0.531903,-0.765788,0.702628,-1.265257,-4.072337,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.699452,0.060103,4.898500,0.702628
16.608999,9600.000000,-5622.214844,9600.000000,5538.962891,-9600.000000,9600.000000,15.970947,0.904541,24.162109,0.566406,1.097656,-0.347656,1.769997,3.829996,0.571838,-0.923151,-1.122256,2.002902,-0.004327,0.004327,0.000527,0.000527,4.256030,0.542127,-0.779190,0.778332,-1.265257,-4.072337,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.708428,0.049058,4.585903,0.778332
16.610954,9600.000000,-5712.921387,9600.000000,5698.916992,-9600.000000,9600.000000,15.733887,0.861328,24.213867,0.566406,1.097656,-0.332031,1.769997,3.829996,0.634682,-0.950898,-1.053389,2.079956,-0.004362,0.004362,0.000562,0.000562,4.256030,0.572535,-0.815809,0.848073,-1.841269,-3.919019,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.737724,0.014799,4.004721,0.848073
16.612907,9600.000000,-5071.639160,9600.000000,6627.098145,-9600.000000,4237.616211,15.501465,0.797852,24.259766,0.566406,1.097656,-0.332031,1.769997,3.829996,0.645817,-0.975304,-0.978638,2.169049,-0.004362,0.004362,0.000562,0.000562,4.256030,0.570138,-0.836501,0.924037,-1.841269,-3.919019,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.734351,-0.003539,3.568727,0.924037
16.614862,9600.000000,-5155.428711,9600.000000,6793.937500,-9600.000000,4256.336914,15.274170,0.715332,24.301025,0.566406,1.097656,-0.328125,1.769997,3.829996,0.655714,-0.996022,-0.898186,2.263839,-0.004362,0.004362,0.000562,0.000562,4.256030,0.564175,-0.861576,0.999758,-1.841269,-3.919019,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.727549,-0.026281,3.094067,0.999758
16.616816,9600.000000,-5230.275391,9600.000000,6958.509766,-9600.000000,4274.824707,15.054688,0.620850,24.339600,0.566406,1.097656,-0.328125,1.769997,3.829996,0.664619,-1.012701,-0.812744,2.363599,-0.004362,0.004362,0.000562,0.000562,4.256030,0.556174,-0.892542,1.075181,-1.841269,-3.919019,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.718848,-0.054945,2.598375,1.075181
16.618771,9600.000000,-5295.718262,9600.000000,7118.791016,-9600.000000,4293.042969,14.841553,0.514893,24.373291,0.566406,1.097656,-0.328125,1.769997,3.829996,0.671886,-1.024904,-0.723134,2.467584,-0.004362,0.004362,0.000562,0.000562,4.300323,0.547942,-0.931168,1.150228,-1.841269,-3.919019,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.710056,-0.091311,2.114690,1.150228
16.620724,9600.000000,-5350.619141,9600.000000,7271.787109,-9600.000000,4310.957031,14.637695,0.396484,24.403809,0.566406,1.097656,-0.328125,1.769997,3.829996,0.673571,-1.032437,-0.630509,2.574759,-0.004370,0.004370,0.000570,0.000570,4.300323,0.541434,-0.979621,1.224856,-1.847155,-3.931547,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.703125,-0.137562,1.697749,1.224856
16.622679,9600.000000,-5487.536133,9600.000000,7292.464844,-9600.000000,4328.530273,14.442383,0.265625,24.429443,0.566406,1.097656,-0.324219,1.769997,3.829996,0.678329,-1.035237,-0.536657,2.683319,-0.004370,0.004370,0.000570,0.000570,4.300323,0.538028,-1.037497,1.298625,-1.847155,-3.931547,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.699433,-0.193305,1.443117,1.298625
16.624632,9600.000000,-5642.567871,9600.000000,7270.968750,-9600.000000,4345.727539,14.258301,0.124023,24.451904,0.566406,1.097656,-0.324219,1.769997,3.829996,0.681662,-1.033135,-0.443094,2.791780,-0.004370,0.004370,0.000570,0.000570,4.300323,0.539235,-1.103237,1.371616,-1.847155,-3.931547,-3.000000,-0.250780,-0.471092,-5.000000,1.000000,0.700490,-0.256995,1.444432,1.371616
